total_docks,latitude,station_name,longitude,id,docks_in_service,status,short_name,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
15,41.736044,Damen Ave & 87th St,-87.672861,1872721263815561908,15,In Service,23121,POINT (-87.672861 41.736044),544.0,17,7112,71,Census Tract 7112,71,17031711200,,711200,031
19,41.93314,Burling St & Diversey Pkwy,-87.64776,a3aad436-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000036,POINT (-87.64776 41.93314),672.0,17,634,6,Census Tract 634,6,17031063400,,063400,031
19,41.802562,Blackstone Ave & Hyde Park Blvd,-87.590368,a3a5a9d0-a135-11e9-9cda-0a87ae2ba916,19,In Service,13398,POINT (-87.590368 41.802562),405.0,17,3907,39,Census Tract 3907,39,17031390700,,390700,031
9,41.8222791,Sacramento Ave & Pershing Rd,-87.6996576,1582242319632586318,9,In Service,,POINT (-87.6996576 41.8222791),172.0,17,5805.01,58,Census Tract 5805.01,58,17031580501,,580501,031
9,41.8080713,Springfield Ave & 47th St,-87.7212202,1594041781399920506,9,In Service,,POINT (-87.7212202 41.8080713),574.0,17,5701,57,Census Tract 5701,57,17031570100,,570100,031
11,41.7586696704,Stony Island Ave & 75th St,-87.586882871,a3a98e37-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000019,POINT (-87.586882871 41.7586696704),199.0,17,8342,43,Census Tract 8342,43,17031834200,,834200,031
19,41.894556,Carpenter St & Huron St,-87.653449,a3a51934-a135-11e9-9cda-0a87ae2ba916,19,In Service,13196,POINT (-87.653449 41.894556),532.0,17,2435,24,Census Tract 2435,24,17031243500,,243500,031
19,41.946176,Lincoln Ave & Addison St,-87.673308,a3aaca0e-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000050,POINT (-87.673308 41.946176),247.0,17,8319,6,Census Tract 8319,6,17031831900,,831900,031
11,41.746559,Stony Island Ave & 82nd St,-87.586005,a3b29fae-a135-11e9-9cda-0a87ae2ba916,11,In Service,583,POINT (-87.586005 41.746559),138.0,17,8343,45,Census Tract 8343,45,17031834300,,834300,031
9,41.909212,Long Ave & North Ave,-87.760999,1575949523863466730,9,In Service,,POINT (-87.760999 41.909212),611.0,17,2507,25,Census Tract 2507,25,17031250700,,250700,031
27,41.894722,Wells St & Huron St,-87.634362,a3a4739d-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1306000012,POINT (-87.634362 41.894722),660.0,17,818,8,Census Tract 818,8,17031081800,,081800,031
15,41.809855,Cottage Grove Ave & 47th St,-87.606755,a3aae870-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000053,POINT (-87.606755 41.809855),171.0,17,8436,38,Census Tract 8436,38,17031843600,,843600,031
11,41.875806,Laramie Ave & Gladys Ave,-87.755285,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,11,In Service,543,POINT (-87.755285 41.875806),69.0,17,2521.02,25,Census Tract 2521.02,25,17031252102,,252102,031
9,41.933886,Kedzie Ave & George St,-87.707262,1594046422462976738,9,In Service,,POINT (-87.707262 41.933886),471.0,17,2107,21,Census Tract 2107,21,17031210700,,210700,031
19,41.921822,Larrabee St & Webster Ave,-87.64414,a3a62025-a135-11e9-9cda-0a87ae2ba916,19,In Service,13193,POINT (-87.64414 41.921822),788.0,17,712,7,Census Tract 712,7,17031071200,,071200,031
19,41.89675,Clark St & Chicago Ave,-87.63089,a3aaed81-a135-11e9-9cda-0a87ae2ba916,19,In Service,13303,POINT (-87.63089 41.89675),319.0,17,810,8,Census Tract 810,8,17031081000,,081000,031
9,41.940128,Narragansett Ave & School St,-87.7864806,1571105050820616196,9,In Service,,POINT (-87.7864806 41.940128),402.0,17,1710,17,Census Tract 1710,17,17031171000,,171000,031
15,41.830777,Wentworth Ave & 35th St,-87.632504,a3ad2322-a135-11e9-9cda-0a87ae2ba916,15,In Service,KA1503000005,POINT (-87.632504 41.830777),306.0,17,3406,34,Census Tract 3406,34,17031340600,,340600,031
15,41.741346,Columbus Ave & 83rd Pl,-87.713696,1872723419889143870,15,In Service,23116,POINT (-87.713696 41.741346),209.0,17,7004.02,70,Census Tract 7004.02,70,17031700402,,700402,031
15,42.057044,Evanston Civic Center,-87.686554,a3b4963f-a135-11e9-9cda-0a87ae2ba916,15,In Service,661,POINT (-87.686554 42.057044),,,,,809300,,,,,
15,41.898203,Orleans St & Chestnut St (NEXT Apts),-87.637536,a3b35e21-a135-11e9-9cda-0a87ae2ba916,15,In Service,620,POINT (-87.637536 41.898203),660.0,17,818,8,Census Tract 818,8,17031081800,,081800,031
9,41.870959,Sacramento Blvd & Polk St,-87.700259,1594046388103238326,9,In Service,,POINT (-87.700259 41.870959),714.0,17,2718,27,Census Tract 2718,27,17031271800,,271800,031
11,41.808227,Hoyne Ave & 47th St,-87.67718,a3b1fa1c-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1504000091,POINT (-87.67718 41.808227),789.0,17,6115,61,Census Tract 6115,61,17031611500,,611500,031
9,41.785987,St Louis Ave & 59th St,-87.7105616,1582242280977880602,9,In Service,,POINT (-87.7105616 41.785987),355.0,17,6604,66,Census Tract 6604,66,17031660400,,660400,031
9,41.8711028,Washtenaw Ave & Polk St,-87.693683,1594046392398205624,9,In Service,,POINT (-87.693683 41.8711028),40.0,17,8374,27,Census Tract 8374,27,17031837400,,837400,031
6,41.807526,Kildare Ave & 47th St,-87.7308406,1593766347538293664,6,In Service,,POINT (-87.7308406 41.807526),697.0,17,5703,57,Census Tract 5703,57,17031570300,,570300,031
15,41.967943,Kenneth Ave & Lawrence Ave,-87.739983,1867227665093179888,15,In Service,23106,POINT (-87.739983 41.967943),370.0,17,1601,16,Census Tract 1601,16,17031160100,,160100,031
15,41.856594,State St & 19th St,-87.627542,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,15,In Service,SL-013,POINT (-87.627542 41.856594),343.0,17,3302,33,Census Tract 3302,33,17031330200,,330200,031
15,41.942275,Central Ave & Roscoe St,-87.76695,1884621142190397936,15,In Service,21396,POINT (-87.76695 41.942275),353.0,17,1512,15,Census Tract 1512,15,17031151200,,151200,031
7,41.894745,Latrobe Ave & Chicago Ave,-87.756895,a3b43478-a135-11e9-9cda-0a87ae2ba916,7,In Service,642,POINT (-87.756895 41.894745),683.0,17,2515,25,Census Tract 2515,25,17031251500,,251500,031
15,41.871514,Hermitage Ave & Polk St,-87.669886,a3a965b2-a135-11e9-9cda-0a87ae2ba916,15,In Service,13080,POINT (-87.669886 41.871514),5.0,17,8382,28,Census Tract 8382,28,17031838200,,838200,031
35,41.878166,LaSalle St & Jackson Blvd,-87.631929,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,35,In Service,TA1309000004,POINT (-87.631929 41.878166),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
9,41.902269,Menard Ave & Division St,-87.7704807,1575949498093662918,9,In Service,,POINT (-87.7704807 41.902269),576.0,17,2506,25,Census Tract 2506,25,17031250600,,250600,031
27,41.8513751729,McCormick Place,-87.6188346489,a3a4a202-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1305000004,POINT (-87.6188346489 41.8513751729),206.0,17,8410,33,Census Tract 8410,33,17031841000,,841000,031
11,41.794853,Prairie Ave & Garfield Blvd,-87.618691,a3a7b936-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1307000160,POINT (-87.618691 41.794853),406.0,17,4003,40,Census Tract 4003,40,17031400300,,400300,031
15,41.920771,Southport Ave & Clybourn Ave,-87.663712,a3aa4f80-a135-11e9-9cda-0a87ae2ba916,14,In Service,TA1309000030,POINT (-87.663712 41.920771),219.0,17,8325,7,Census Tract 8325,7,17031832500,,832500,031
11,41.890028,Orleans St & Hubbard St,-87.636618,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,11,In Service,636,POINT (-87.636618 41.890028),660.0,17,818,8,Census Tract 818,8,17031081800,,081800,031
11,41.883181306,Green St & Washington Blvd,-87.6487246156,a3a57a52-a135-11e9-9cda-0a87ae2ba916,11,In Service,13053,POINT (-87.648724615574 41.883181305974),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
15,41.7051397889,Halsted St & 104th St,-87.6424241066,22afe78c-e8f7-4a80-969e-7ddeafdf49da,15,In Service,20125,POINT (-87.642424106598 41.705139788932),536.0,17,4911,49,Census Tract 4911,49,17031491100,,491100,031
4,41.902901,N Clark St & W Elm St,-87.631282,1436495096608724634,4,In Service,,POINT (-87.631282 41.902901),319.0,17,810,8,Census Tract 810,8,17031081000,,081000,031
15,41.651799,Avenue O & 134th St,-87.540696,759171ce-f355-4740-948d-e14bb8f7dc0e,15,In Service,20214,POINT (-87.540696 41.651799),787.0,17,5501,55,Census Tract 5501,55,17031550100,,550100,031
9,41.944847,Shabbona Park,-87.799326,1571105046525650938,9,In Service,,POINT (-87.799326 41.944847),402.0,17,1710,17,Census Tract 1710,17,17031171000,,171000,031
15,41.911974,Clark St & North Ave,-87.631942,a3a5c440-a135-11e9-9cda-0a87ae2ba916,15,In Service,13128,POINT (-87.631942 41.911974),281.0,17,715,7,Census Tract 715,7,17031071500,,071500,031
9,41.778747,Kostner Ave & 63rd St,-87.732463,1593766347538293666,9,In Service,,POINT (-87.732463 41.778747),302.0,17,6502,65,Census Tract 6502,65,17031650200,,650200,031
11,41.883073,Racine Ave & Washington Blvd,-87.656952,a3b4728f-a135-11e9-9cda-0a87ae2ba916,10,In Service,654,POINT (-87.656952 41.883073),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
19,41.793242,Lake Park Ave & 56th St,-87.587782,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000063,POINT (-87.587782 41.793242),510.0,17,4110,41,Census Tract 4110,41,17031411000,,411000,031
11,41.75182,Phillips Ave & 79th St,-87.565211,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,11,In Service,579,POINT (-87.565211 41.75182),256.0,17,4313.01,43,Census Tract 4313.01,43,17031431301,,431301,031
19,41.889899,Wood St & Hubbard St,-87.671473,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,19,In Service,13432,POINT (-87.671473 41.889899),529.0,17,2432,24,Census Tract 2432,24,17031243200,,243200,031
31,41.928712,Sheffield Ave & Wrightwood Ave,-87.653833,a3aa35a4-a135-11e9-9cda-0a87ae2ba916,31,In Service,TA1309000023,POINT (-87.653833 41.928712),796.0,17,704,7,Census Tract 704,7,17031070400,,070400,031
7,41.75849,Evans Ave & 75th St,-87.60641,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,7,In Service,570,POINT (-87.60641 41.75849),503.0,17,6914,69,Census Tract 6914,69,17031691400,,691400,031
9,41.9120739,Bloomingdale Ave & Harlem Ave,-87.8057657,1575949528158434034,9,In Service,,POINT (-87.8057657 41.9120739),610.0,17,2505,25,Census Tract 2505,25,17031250500,,250500,031
31,41.889906,Wells St & Hubbard St,-87.634266,a3a7e19b-a135-11e9-9cda-0a87ae2ba916,31,In Service,TA1307000151,POINT (-87.634266 41.889906),660.0,17,818,8,Census Tract 818,8,17031081800,,081800,031
11,41.872131,Cicero Ave & Flournoy St,-87.746619,a3b13e66-a135-11e9-9cda-0a87ae2ba916,11,In Service,16912,POINT (-87.746619 41.872131),63.0,17,8314,25,Census Tract 8314,25,17031831400,,831400,031
15,41.939041,Leclaire Ave & Belmont Ave,-87.754197,1890602768178733256,15,In Service,23171,POINT (-87.754197 41.939041),117.0,17,1510.01,15,Census Tract 1510.01,15,17031151001,,151001,031
27,41.884295,Wells St & Randolph St,-87.633963,a3a46896-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1305000030,POINT (-87.633963 41.884295),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
11,41.741966,Scottsdale Park,-87.736179,1879441011318372516,11,In Service,23113,POINT (-87.736179 41.741966),208.0,17,7003.02,70,Census Tract 7003.02,70,17031700302,,700302,031
31,41.88338,Clinton St & Washington Blvd,-87.64117,a3a513e9-a135-11e9-9cda-0a87ae2ba916,31,In Service,WL-012,POINT (-87.64117 41.88338),780.0,17,2801,28,Census Tract 2801,28,17031280100,,280100,031
15,41.921525,Kedzie Ave & Palmer Ct,-87.707322,a3a9f76a-a135-11e9-9cda-0a87ae2ba916,15,In Service,13292,POINT (-87.707322 41.921525),331.0,17,2211,22,Census Tract 2211,22,17031221100,,221100,031
1,41.7791655,Spaulding Ave & 63rd St,-87.7056392,1582242311042651716,1,In Service,,POINT (-87.7056392 41.7791655),355.0,17,6604,66,Census Tract 6604,66,17031660400,,660400,031
11,41.753174,Cottage Grove Ave & 78th St,-87.605026,a3b2767f-a135-11e9-9cda-0a87ae2ba916,11,In Service,575,POINT (-87.605026 41.753174),505.0,17,6915,69,Census Tract 6915,69,17031691500,,691500,031
15,41.94454,Clark St & Newport St,-87.654678,a3b3968b-a135-11e9-9cda-0a87ae2ba916,15,In Service,632,POINT (-87.654678 41.94454),700.0,17,622,6,Census Tract 622,6,17031062200,,062200,031
15,42.064313,Central St & Girard Ave,-87.686152,a3b300d3-a135-11e9-9cda-0a87ae2ba916,15,In Service,E007,POINT (-87.686152 42.064313),,,,,808800,,,,,
11,41.803023,Ashland Ave & 50th St,-87.664699,a3b20e8a-a135-11e9-9cda-0a87ae2ba916,11,In Service,16940,POINT (-87.664699 41.803023),687.0,17,6112,61,Census Tract 6112,61,17031611200,,611200,031
19,41.913865,Halsted St & Willow St,-87.648755,a3a81d33-a135-11e9-9cda-0a87ae2ba916,18,In Service,TA1307000166,POINT (-87.648755 41.913865),176.0,17,8326,7,Census Tract 8326,7,17031832600,,832600,031
15,41.929143,Halsted St & Wrightwood Ave,-87.649077,a3ac2671-a135-11e9-9cda-0a87ae2ba916,14,In Service,TA1309000061,POINT (-87.649077 41.929143),769.0,17,703,7,Census Tract 703,7,17031070300,,070300,031
15,41.899181,Wood St & Augusta Blvd,-87.6722,a3b481e1-a135-11e9-9cda-0a87ae2ba916,15,In Service,657,POINT (-87.6722 41.899181),527.0,17,2421,24,Census Tract 2421,24,17031242100,,242100,031
19,41.802406,Cornell Ave & Hyde Park Blvd,-87.586924,a3ad61c2-a135-11e9-9cda-0a87ae2ba916,18,In Service,KA1503000007,POINT (-87.586924 41.802406),410.0,17,4101,41,Census Tract 4101,41,17031410100,,410100,031
8,41.7037764,Kedzie Ave & 104th St,-87.7013952,1521679584953491780,8,In Service,,POINT (-87.7013952 41.7037764),327.0,17,7402,74,Census Tract 7402,74,17031740200,,740200,031
9,41.8591606,Lawndale Ave & 16th St,-87.7176965,1561012887305957948,9,In Service,,POINT (-87.7176965 41.8591606),32.0,17,8387,29,Census Tract 8387,29,17031838700,,838700,031
19,41.95469,Ravenswood Ave & Irving Park Rd,-87.67393,a3a8804b-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1307000149,POINT (-87.67393 41.95469),631.0,17,501,5,Census Tract 501,5,17031050100,,050100,031
6,41.988281,Richmond St & Lincoln Ave,-87.703034,1594046456822715152,6,In Service,,POINT (-87.703034 41.988281),62.0,17,207.01,2,Census Tract 207.01,2,17031020701,,020701,031
43,41.872773,Michigan Ave & 8th St,-87.623981,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,41,In Service,623,POINT (-87.623981 41.872773),377.0,17,3206,32,Census Tract 3206,32,17031320600,,320600,031
15,41.904613,Clybourn Ave & Division St,-87.640552,a3a6054c-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000115,POINT (-87.640552 41.904613),318.0,17,804,8,Census Tract 804,8,17031080400,,080400,031
27,41.877181,State St & Van Buren St,-87.627844,a3a40ad8-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1305000035,POINT (-87.627844 41.877181),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
6,41.8952089,Monticello Ave & Chicago Ave,-87.7174329,1575949489503728316,6,In Service,,POINT (-87.7174329 41.8952089),595.0,17,2315,23,Census Tract 2315,23,17031231500,,231500,031
12,41.8492,Damen Ave/Coulter St,-87.67564,1866476160171649058,12,In Service,PI00001,POINT (-87.67564 41.8492),132.0,17,8432,31,Census Tract 8432,31,17031843200,,843200,031
15,41.9364968219,Clark St & Wellington Ave,-87.6475386582,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000136,POINT (-87.6475386582 41.9364968219),691.0,17,631,6,Census Tract 631,6,17031063100,,063100,031
19,41.937582316,Broadway & Barry Ave,-87.644097805,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,19,In Service,13137,POINT (-87.644097805023 41.937582316006),692.0,17,632,6,Census Tract 632,6,17031063200,,063200,031
15,41.9908604481,Clark St & Elmdale Ave,-87.66972363,a3af2737-a135-11e9-9cda-0a87ae2ba916,15,In Service,KA1504000148,POINT (-87.669723629951 41.990860448126),549.0,17,302,77,Census Tract 302,77,17031030200,,030200,031
27,41.88169,Canal St & Monroe St,-87.63953,a3a7775b-a135-11e9-9cda-0a87ae2ba916,27,In Service,13056,POINT (-87.63953 41.88169),786.0,17,2819,28,Census Tract 2819,28,17031281900,,281900,031
7,41.774074,Ashland Ave & 66th St,-87.663815,a3b241df-a135-11e9-9cda-0a87ae2ba916,7,In Service,16950,POINT (-87.663815 41.774074),289.0,17,6711,67,Census Tract 6711,67,17031671100,,671100,031
11,41.7433597623,Wabash Ave & 83rd St,-87.6228439808,a3b2b419-a135-11e9-9cda-0a87ae2ba916,11,In Service,587,POINT (-87.622843980789 41.743359762253),411.0,17,4403,44,Census Tract 4403,44,17031440300,,440300,031
9,41.851644,Rockwell St & Cermak Rd,-87.690621,1594046400988140228,9,In Service,,POINT (-87.690621 41.851644),272.0,17,3012,30,Census Tract 3012,30,17031301200,,301200,031
9,41.8658158,Mayfield & Roosevelt Rd,-87.7717805,1622723153590485808,9,In Service,,POINT (-87.7717805 41.8658158),63.0,17,8314,25,Census Tract 8314,25,17031831400,,831400,031
15,41.839208684,Ashland Ave & Archer Ave,-87.6656098589,a3ac83bc-a135-11e9-9cda-0a87ae2ba916,15,In Service,15442,POINT (-87.6656098589 41.83920868403),132.0,17,8432,31,Census Tract 8432,31,17031843200,,843200,031
15,41.92669,California Ave & Altgeld St,-87.697668,a3b0104c-a135-11e9-9cda-0a87ae2ba916,15,In Service,15646,POINT (-87.697668 41.92669),561.0,17,2204,22,Census Tract 2204,22,17031220400,,220400,031
9,41.853452,Pulaski Rd & 21st St,-87.724541,1561012874421056044,9,In Service,,POINT (-87.724541 41.853452),755.0,17,2924,29,Census Tract 2924,29,17031292400,,292400,031
6,41.7787905,Rockwell St & 63rd St,-87.6885894,1582242289567815208,6,In Service,,POINT (-87.6885894 41.7787905),330.0,17,6606,66,Census Tract 6606,66,17031660600,,660600,031
19,41.915983,Damen Ave & Cortland St,-87.677335,a3a80512-a135-11e9-9cda-0a87ae2ba916,19,In Service,13133,POINT (-87.677335 41.915983),189.0,17,8310,22,Census Tract 8310,22,17031831000,Small area in CA 24,831000,031
15,41.9097693017,Troy St & North Ave,-87.7052804871,a3b0b291-a135-11e9-9cda-0a87ae2ba916,15,In Service,15653,POINT (-87.7052804871 41.90976930169),310.0,17,2409,24,Census Tract 2409,24,17031240900,,240900,031
11,41.949923,Bernard St & Elston Ave,-87.713949,a3b42a3e-a135-11e9-9cda-0a87ae2ba916,11,In Service,18016,POINT (-87.713949 41.949923),336.0,17,1608,16,Census Tract 1608,16,17031160800,,160800,031
19,41.799568,Kimbark Ave & 53rd St,-87.594747,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000037,POINT (-87.594747 41.799568),507.0,17,4107,41,Census Tract 4107,41,17031410700,,410700,031
15,41.961406,Wolcott (Ravenswood) Ave & Montrose Ave,-87.676169,a3a85eda-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000144,POINT (-87.676169 41.961406),631.0,17,501,5,Census Tract 501,5,17031050100,,050100,031
15,41.910158,Springfield Ave & North Ave,-87.723831,1867616044298100822,15,In Service,23191,POINT (-87.723831 41.910158),397.0,17,2304,23,Census Tract 2304,23,17031230400,,230400,031
19,41.896362458,Ogden Ave & Chicago Ave,-87.6540612729,a3a478c9-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1305000020,POINT (-87.6540612729 41.896362458),113.0,17,8423,24,Census Tract 8423,24,17031842300,,842300,031
9,41.952037,Plainfield & Irving Park,-87.833283,1571105059410550802,9,In Service,,POINT (-87.833283 41.952037),452.0,17,1705,17,Census Tract 1705,17,17031170500,,170500,031
23,41.857813,Michigan Ave & 18th St,-87.62455,a3a99d47-a135-11e9-9cda-0a87ae2ba916,23,In Service,13150,POINT (-87.62455 41.857813),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
15,42.012701,Glenwood Ave & Touhy Ave,-87.666058,a3b0fae6-a135-11e9-9cda-0a87ae2ba916,15,In Service,525,POINT (-87.666058 42.012701),365.0,17,106,1,Census Tract 106,1,17031010600,,010600,031
31,41.791478,University Ave & 57th St,-87.599861,a3ad8072-a135-11e9-9cda-0a87ae2ba916,31,In Service,KA1503000071,POINT (-87.599861 41.791478),159.0,17,8362,41,Census Tract 8362,41,17031836200,,836200,031
11,41.917741,Stave St & Armitage Ave,-87.691392,a3a762a1-a135-11e9-9cda-0a87ae2ba916,11,In Service,13266,POINT (-87.691392 41.917741),304.0,17,2214,22,Census Tract 2214,22,17031221400,,221400,031
12,41.8047515,Kedzie Ave & 48th Pl,-87.7041145,1582242298157749814,12,In Service,,POINT (-87.7041145 41.8047515),86.0,17,8428,58,Census Tract 8428,58,17031842800,,842800,031
23,41.875885,Clinton St & Tilden St,-87.640795,a3a4b164-a135-11e9-9cda-0a87ae2ba916,23,In Service,13037,POINT (-87.640795 41.875885),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
11,41.866624,Fairfield Ave & Roosevelt Rd,-87.694521,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1504000102,POINT (-87.694521 41.866624),13.0,17,8433,29,Census Tract 8433,29,17031843300,,843300,031
11,41.838198,Emerald Ave & 31st St,-87.645143,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1309000055,POINT (-87.645143 41.838198),635.0,17,6004,60,Census Tract 6004,60,17031600400,,600400,031
19,41.880419,Aberdeen St & Monroe St,-87.655519,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,19,In Service,13156,POINT (-87.655519 41.880419),95.0,17,8331,28,Census Tract 8331,28,17031833100,,833100,031
23,41.90096039,Michigan Ave & Oak St,-87.62377664,a3a4f46b-a135-11e9-9cda-0a87ae2ba916,23,In Service,13042,POINT (-87.62377664 41.90096039),106.0,17,812.02,8,Census Tract 812.02,8,17031081202,,081202,031
11,41.910282,Leavitt St & North Ave,-87.682325,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1308000005,POINT (-87.682325 41.910282),518.0,17,2413,24,Census Tract 2413,24,17031241300,,241300,031
11,41.88085,Karlov Ave & Madison St,-87.727907,a3b128de-a135-11e9-9cda-0a87ae2ba916,11,In Service,534,POINT (-87.727907 41.88085),665.0,17,2602,26,Census Tract 2602,26,17031260200,,260200,031
19,41.953393,Avondale Ave & Irving Park Rd,-87.732002,a3afaef3-a135-11e9-9cda-0a87ae2ba916,19,In Service,15624,POINT (-87.732002 41.953393),305.0,17,1610,16,Census Tract 1610,16,17031161000,,161000,031
19,41.9105780349,Dayton St & North Ave,-87.6494219288,a3a497b6-a135-11e9-9cda-0a87ae2ba916,19,In Service,13058,POINT (-87.6494219288 41.9105780349),110.0,17,8422,8,Census Tract 8422,8,17031842200,,842200,031
15,41.865234,Ashland Ave & 13th St,-87.666507,a3a9a778-a135-11e9-9cda-0a87ae2ba916,15,In Service,13354,POINT (-87.666507 41.865234),101.0,17,8429,28,Census Tract 8429,28,17031842900,,842900,031
11,41.885502,Conservatory Dr & Lake St,-87.716866,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,11,In Service,518,POINT (-87.716866 41.885502),184.0,17,8368,27,Census Tract 8368,27,17031836800,,836800,031
19,41.940775,DuSable Lake Shore Dr & Belmont Ave,-87.639192,a3aade4c-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000049,POINT (-87.639192 41.940775),548.0,17,619.02,6,Census Tract 619.02,6,17031061902,,061902,031
15,41.967968,Clarendon Ave & Leland Ave,-87.650001,a3a9309d-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000119,POINT (-87.650001 41.967968),646.0,17,314,3,Census Tract 314,3,17031031400,,031400,031
11,41.827059,Halsted St & 37th St,-87.64572,a3a96aca-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1307000161,POINT (-87.64572 41.827059),178.0,17,8399,60,Census Tract 8399,60,17031839900,,839900,031
9,41.840222,California Ave & 29th St,-87.694129,1594046448232780548,9,In Service,,POINT (-87.694129 41.840222),127.0,17,8435,30,Census Tract 8435,30,17031843500,,843500,031
23,41.96167,Sheridan Rd & Montrose Ave,-87.65464,a3a840a6-a135-11e9-9cda-0a87ae2ba916,23,In Service,TA1307000107,POINT (-87.65464 41.96167),578.0,17,321,3,Census Tract 321,3,17031032100,,032100,031
27,41.838556,Fort Dearborn Dr & 31st St,-87.608218,a3a640d1-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1307000048,POINT (-87.608218 41.838556),592.0,17,3510,35,Census Tract 3510,35,17031351000,,351000,031
6,41.885586,N Carpenter St & W Lake St,-87.6531893,1436495105198659246,6,In Service,,POINT (-87.6531893 41.885586),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
15,41.746534,Damen Ave & 81st St,-87.673055,1863873159929715228,15,In Service,23120,POINT (-87.673055 41.746534),586.0,17,7105,71,Census Tract 7105,71,17031710500,,710500,031
9,41.922352,Kilbourn & Belden,-87.739024,1563698709796227088,9,In Service,,POINT (-87.739024 41.922352),76.0,17,2004.01,20,Census Tract 2004.01,20,17031200401,,200401,031
14,41.906866,Ritchie Ct & Banks St,-87.626217,a3a74947-a135-11e9-9cda-0a87ae2ba916,14,In Service,KA1504000134,POINT (-87.626217 41.906866),317.0,17,801,8,Census Tract 801,8,17031080100,,080100,031
11,41.884336,Elizabeth St & Randolph St,-87.658902,1775509322900183222,11,In Service,23001,POINT (-87.658902 41.884336),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
9,41.913959,Francisco Ave & Bloomingdale Ave,-87.699368,1594046409578074834,9,In Service,,POINT (-87.699368 41.913959),361.0,17,2225,22,Census Tract 2225,22,17031222500,,222500,031
11,41.758361,Vernon Ave & 75th St,-87.614138,a3b26084-a135-11e9-9cda-0a87ae2ba916,11,In Service,571,POINT (-87.614138 41.758361),503.0,17,6914,69,Census Tract 6914,69,17031691400,,691400,031
23,41.915689,Clark St & Lincoln Ave,-87.6346,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,23,In Service,13179,POINT (-87.6346 41.915689),281.0,17,715,7,Census Tract 715,7,17031071500,,071500,031
19,41.8985866514,Mies van der Rohe Way & Chestnut St,-87.6219152258,a3a62566-a135-11e9-9cda-0a87ae2ba916,19,In Service,15529,POINT (-87.6219152258 41.8985866514),224.0,17,813,8,Census Tract 813,8,17031081300,,081300,031
15,41.85795,Clinton St & 18th St,-87.640826,a3a715ce-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000044,POINT (-87.640826 41.85795),132.0,17,8432,31,Census Tract 8432,31,17031843200,,843200,031
1,41.780985,Western Ave & 62nd St,-87.6834204,1582242323927553626,1,In Service,,POINT (-87.6834204 41.780985),112.0,17,8350,66,Census Tract 8350,66,17031835000,,835000,031
