id,address,status,match_quality,matched_address,tiger_line_id,tiger_side,state,county,tract,block,longitude,latitude
230,"4200 W 31ST ST, Chicago, IL, 60623",Match,Exact,"4200 W 31ST ST, CHICAGO, IL, 60623",111799272.0,R,17.0,31.0,301803.0,3006.0,-87.72929012708954,41.8368824546838
351,"4637 S CHAMPLAIN AVE, Chicago, IL, 60653",Match,Exact,"4637 S CHAMPLAIN AVE, CHICAGO, IL, 60653",605499497.0,L,17.0,31.0,843600.0,2004.0,-87.6101714877367,41.81081420018671
472,"5445 N CHESTER ST, Chicago, IL, 60656",Match,Non_Exact,"5445 N CHESTER AVE, CHICAGO, IL, 60656",111888597.0,R,17.0,31.0,760801.0,2010.0,-87.83899087823869,41.97808483821825
593,"4546 N KEDVALE AVE, Chicago, IL, 60630",Match,Exact,"4546 N KEDVALE AVE, CHICAGO, IL, 60630",111755478.0,L,17.0,31.0,140500.0,3013.0,-87.73162537468511,41.96372053354236
110,"2333 W SUNNYSIDE AVE, Chicago, IL, 60625",Match,Exact,"2333 W SUNNYSIDE AVE, CHICAGO, IL, 60625",111760430.0,L,17.0,31.0,40900.0,2008.0,-87.68683269478248,41.96310638117518
231,"2000 E 75TH ST, Chicago, IL, 60649",Match,Exact,"2000 E 75TH ST, CHICAGO, IL, 60649",111775631.0,L,17.0,31.0,430800.0,2014.0,-87.57606446921682,41.758933459570244
352,"827 W 19TH ST, Chicago, IL, 60608",Match,Exact,"827 W 19TH ST, CHICAGO, IL, 60608",605111528.0,L,17.0,31.0,310200.0,2011.0,-87.64624457974872,41.85666685527519
594,"3159 S HALSTED ST, Chicago, IL, 60608",Match,Exact,"3159 S HALSTED ST, CHICAGO, IL, 60608",111828261.0,L,17.0,31.0,839800.0,1003.0,-87.64616024520211,41.83639253418386
232,"2430 E 82ND ST, Chicago, IL, 60617",Match,Exact,"2430 E 82ND ST, CHICAGO, IL, 60617",639826006.0,L,17.0,31.0,460400.0,2005.0,-87.5653756485097,41.74634031196928
353,"1422 S HAMLIN AVE, Chicago, IL, 60623",Match,Exact,"1422 S HAMLIN AVE, CHICAGO, IL, 60623",605096343.0,R,17.0,31.0,838700.0,2000.0,-87.72023940617106,41.86178465285377
474,"3231 W DOUGLAS BLVD, Chicago, IL, 60616",Match,Non_Exact,"3231 W DOUGLAS BLVD, CHICAGO, IL, 60623",111799059.0,L,17.0,31.0,841500.0,2001.0,-87.70685316201121,41.862435857658
595,"247 W 128TH ST, Chicago, IL, 60628",No_Match,,,,,,,,,,
233,"5014 W 50TH ST, Chicago, IL, 60638",Match,Exact,"5014 W 50TH ST, CHICAGO, IL, 60638",605301191.0,R,17.0,31.0,560300.0,2006.0,-87.74987415923545,41.802111945207855
354,"7334 S MARYLAND AVE, Chicago, IL, 60619",Match,Exact,"7334 S MARYLAND AVE, CHICAGO, IL, 60619",605535323.0,R,17.0,31.0,841800.0,1017.0,-87.60428910929892,41.76118119957522
596,"4830 S WESTERN AVE, Chicago, IL, 60632",Match,Non_Exact,"4830 S WESTERN AVE, CHICAGO, IL, 60609",604984269.0,R,17.0,31.0,842800.0,4017.0,-87.68443186599302,41.806017709312016
355,"1447-1453 S HARDING AVE, Chicago, IL, 60623",Match,Non_Exact,"1453 S HARDING AVE, CHICAGO, IL, 60623",605096488.0,L,17.0,31.0,838700.0,2009.0,-87.72374367403785,41.86145205491118
234,"6140 S MELVINA AVE, Chicago, IL, 60638",Match,Exact,"6140 S MELVINA AVE, CHICAGO, IL, 60638",111797200.0,R,17.0,31.0,640300.0,6016.0,-87.77656610408877,41.78067768802839
476,"401 E RIVER DR, Chicago, IL, 60611",No_Match,,,,,,,,,,
597,"12500 S TORRENCE AVE, Chicago, IL, 60633",Match,Exact,"12500 S TORRENCE AVE, CHICAGO, IL, 60633",112045526.0,R,17.0,31.0,838800.0,2061.0,-87.55933286869788,41.668908055153054
235,"965 W 95TH ST, Chicago, IL, 60643",Match,Exact,"965 W 95TH ST, CHICAGO, IL, 60643",638646385.0,R,17.0,31.0,730400.0,1014.0,-87.6475504971553,41.72127876105509
477,"429 N COLUMBUS DR, Chicago, IL, 60611",Match,Exact,"429 N COLUMBUS DR, CHICAGO, IL, 60611",111769157.0,R,17.0,31.0,81403.0,1021.0,-87.62016623471118,41.890626419153136
598,"1514 N LARRABEE ST, Chicago, IL, 60610",Match,Exact,"1514 N LARRABEE ST, CHICAGO, IL, 60610",605073120.0,L,17.0,31.0,842200.0,1000.0,-87.64349116552671,41.9104895512819
115,"1230 W GREENLEAF AVE, Chicago, IL, 60626",Match,Exact,"1230 W GREENLEAF AVE, CHICAGO, IL, 60626",605265571.0,R,17.0,31.0,10400.0,2000.0,-87.66196771795518,42.01045754955845
236,"10540 S MORGAN ST, Chicago, IL, 60643",Match,Exact,"10540 S MORGAN ST, CHICAGO, IL, 60643",112049113.0,R,17.0,31.0,730700.0,2033.0,-87.64764123704458,41.7026589575587
478,"401 N LAKE SHORE DR, Chicago, IL, 60611",Match,Non_Exact,"401 SHORE DR, CHICAGO, IL, 60827",616796680.0,R,17.0,31.0,826700.0,3000.0,-87.63264458978273,41.62990159684648
599,"1623 W EDGEWATER AVE, Chicago, IL, ",Match,Exact,"1623 W EDGEWATER AVE, CHICAGO, IL, 60660",605178118.0,L,17.0,31.0,30400.0,2007.0,-87.67113503156855,41.9858592884176
237,"2100 E 88TH ST, Chicago, IL, 60617",Match,Exact,"2100 E 88TH ST, CHICAGO, IL, 60617",605532952.0,L,17.0,31.0,480100.0,1015.0,-87.57317550063237,41.73532646347434
479,"1240 S PLYMOUTH CT, Chicago, IL, 60616",Match,Non_Exact,"1240 S PLYMOUTH CT, CHICAGO, IL, 60605",112045414.0,R,17.0,31.0,330200.0,2005.0,-87.62857348656411,41.86658785539868
359,"1516 S KARLOV AVE, Chicago, IL, 60623",Match,Exact,"1516 S KARLOV AVE, CHICAGO, IL, 60623",605052657.0,R,17.0,31.0,290900.0,2011.0,-87.72752052737451,41.86038631360975
238,"5625 S MOBILE AVE, Chicago, IL, 60638",No_Match,,,,,,,,,,
239,"8040 S DAMEN AV, Chicago, IL, 60620",Match,Exact,"8040 S DAMEN AVE, CHICAGO, IL, 60620",112049183.0,R,17.0,31.0,710500.0,4003.0,-87.67312014399357,41.74653321167807
10,"6734 S KEDZIE AVE, Chicago, IL, 60629",Match,Exact,"6734 S KEDZIE AVE, CHICAGO, IL, 60629",111819459.0,L,17.0,31.0,660900.0,3005.0,-87.70303003603419,41.77082996908763
11,"9801 S AVENUE G, Chicago, IL, 60617",Match,Exact,"9801 S AVE G, CHICAGO, IL, 60617",111782129.0,L,17.0,31.0,520100.0,1009.0,-87.53067765267582,41.718475782420626
12,"8930 S MUSKEGON AVE, Chicago, IL, 60617",Match,Exact,"8930 S MUSKEGON AVE, CHICAGO, IL, 60617",111776489.0,R,17.0,31.0,833900.0,1016.0,-87.55555310621531,41.73309367332263
13,"200 E 111TH ST, Chicago, IL, 60628",Match,Exact,"200 E 111TH ST, CHICAGO, IL, 60628",641763226.0,L,17.0,31.0,490901.0,3020.0,-87.61818549528431,41.692712176072234
14,"4430 S MARSHFIELD AVE, Chicago, IL, 60609",Match,Exact,"4430 S MARSHFIELD AVE, CHICAGO, IL, 60609",111805211.0,R,17.0,31.0,610300.0,2002.0,-87.66640277756557,41.81346653851028
15,"7655 S INGLESIDE AVE, Chicago, IL, 60619",Match,Exact,"7655 S INGLESIDE AVE, CHICAGO, IL, 60619",605590185.0,L,17.0,31.0,691500.0,2017.0,-87.6015727676197,41.755602650724256
16,"2400 E 105TH ST, Chicago, IL, 60617",Match,Exact,"2400 E 105TH ST, CHICAGO, IL, 60617",111777214.0,L,17.0,31.0,838800.0,2013.0,-87.5655738853107,41.704633952743336
17,"3035 E 130TH ST, Chicago, IL, 60633",Match,Exact,"3035 E 130TH ST, CHICAGO, IL, 60633",605704437.0,R,17.0,31.0,550100.0,6009.0,-87.54941571203443,41.65911205300455
18,"501 E 90TH PL, Chicago, IL, 60619",Match,Non_Exact,"501 E 90TH ST, CHICAGO, IL, 60619",111773143.0,R,17.0,31.0,440900.0,3008.0,-87.61187999468842,41.73100887496025
19,"6401 S STONY ISLAND AVE, Chicago, IL, 60637",Match,Exact,"6401 S STONY ISLAND AVE, CHICAGO, IL, 60637",111774528.0,L,17.0,31.0,843900.0,1007.0,-87.58634130317762,41.77870972615051
480,"44 W 15TH ST, Chicago, IL, 60616",Match,Non_Exact,"44 W 15TH ST, CHICAGO, IL, 60605",642123355.0,R,17.0,31.0,330200.0,2005.0,-87.62942639179835,41.86198031690748
360,"1735 S STATE ST, Chicago, IL, 60616",Match,Exact,"1735 S STATE ST, CHICAGO, IL, 60616",111828939.0,L,17.0,31.0,330103.0,1004.0,-87.62706275502592,41.858575579470084
481,"300 W 18TH ST, Chicago, IL, 60616",Match,Exact,"300 W 18TH ST, CHICAGO, IL, 60616",643185522.0,R,17.0,31.0,841900.0,2056.0,-87.63569017773949,41.8578254458871
240,"7345 N WASHTENAW AVE, Chicago, IL, 60645",Match,Exact,"7345 N WASHTENAW AVE, CHICAGO, IL, 60645",111891532.0,R,17.0,31.0,20200.0,2007.0,-87.69722209955586,42.01496809993199
361,"4120 W TAYLOR ST, Chicago, IL, 60624",Match,Exact,"4120 W TAYLOR ST, CHICAGO, IL, 60624",111798519.0,R,17.0,31.0,261000.0,2028.0,-87.72826464319502,41.869110727779855
482,"1833 E 71ST ST, Chicago, IL, 60649",Match,Exact,"1833 E 71ST ST, CHICAGO, IL, 60649",641753701.0,L,17.0,31.0,430500.0,2003.0,-87.57990706353581,41.765978932132214
120,"2732 N AVERS AVE, Chicago, IL, 60647",Match,Exact,"2732 N AVERS AVE, CHICAGO, IL, 60647",605188055.0,L,17.0,31.0,220702.0,2000.0,-87.7233530026063,41.93050070935294
241,"5835 N LINCOLN AVE, Chicago, IL, 60659",Match,Exact,"5835 N LINCOLN AVE, CHICAGO, IL, 60659",605002918.0,R,17.0,31.0,20701.0,1000.0,-87.70216121233301,41.987354129288576
362,"4542 S GREENWOOD AVE, Chicago, IL, 60653",Match,Exact,"4542 S GREENWOOD AVE, CHICAGO, IL, 60653",111771505.0,R,17.0,31.0,390200.0,2006.0,-87.59939962799234,41.81246613368762
121,"3020 N OAK PARK AVE, Chicago, IL, 60634",Match,Exact,"3020 N OAK PARK AVE, CHICAGO, IL, 60634",111750556.0,L,17.0,31.0,180100.0,1014.0,-87.79567116513721,41.9349326493699
242,"2936 W 85TH ST, Chicago, IL, 60652",Match,Exact,"2936 W 85TH ST, CHICAGO, IL, 60652",112047562.0,R,17.0,31.0,700502.0,2000.0,-87.69763466022397,41.73875679872327
363,"9400 S GREENWOOD AVE, Chicago, IL, 60619",No_Match,,,,,,,,,,
484,"4701 W MARQUETTE RD, Chicago, IL, 60638",Match,Non_Exact,"4701 W MARQUETTE RD, CHICAGO, IL, 60629",605302786.0,L,17.0,31.0,650500.0,3010.0,-87.74153905121892,41.77107687525819
122,"2318 N LAVERGNE AVE, Chicago, IL, 60639",Match,Exact,"2318 N LAVERGNE AVE, CHICAGO, IL, 60639",605217774.0,L,17.0,31.0,191100.0,5000.0,-87.75125315228024,41.92247500069459
243,"6054 S DAMEN AVE, Chicago, IL, 60636",Match,Exact,"6054 S DAMEN AVE, CHICAGO, IL, 60636",111805591.0,R,17.0,31.0,670500.0,1027.0,-87.67409981465914,41.783803282424856
364,"825 W SHERIDAN RD, Chicago, IL, 60613",Match,Exact,"825 W SHERIDAN RD, CHICAGO, IL, 60613",605201486.0,L,17.0,31.0,832100.0,1000.0,-87.65013817712116,41.95267883904853
485,"4434 S LAKE PARK AVE, Chicago, IL, 60653",Match,Exact,"4434 S LAKE PARK AVE, CHICAGO, IL, 60653",111771503.0,R,17.0,31.0,390200.0,1002.0,-87.5972584042778,41.81457234972248
123,"6100 W FULLERTON AVE, Chicago, IL, 60639",Match,Exact,"6100 W FULLERTON AVE, CHICAGO, IL, 60639",111753158.0,R,17.0,31.0,190601.0,2012.0,-87.77822694205696,41.92384652308999
244,"810 E 103RD ST, Chicago, IL, 60628",Match,Exact,"810 E 103RD ST, CHICAGO, IL, 60628",112050375.0,L,17.0,31.0,500100.0,4008.0,-87.60383789150006,41.707543469953634
365,"517 W WISCONSIN ST, Chicago, IL, 60614",Match,Exact,"517 W WISCONSIN ST, CHICAGO, IL, 60614",605232703.0,L,17.0,31.0,71600.0,1007.0,-87.6417167336864,41.916410776445446
486,"5001 N LEAVITT ST, Chicago, IL, 60625",Match,Exact,"5001 N LEAVITT ST, CHICAGO, IL, 60625",111760338.0,R,17.0,31.0,40402.0,4000.0,-87.68409286247947,41.972387667846704
124,"1640 N DRAKE AVE, Chicago, IL, 60647",Match,Exact,"1640 N DRAKE AVE, CHICAGO, IL, 60647",604999389.0,L,17.0,31.0,230300.0,1007.0,-87.71504018691832,41.91108413184094
245,"4233 W 65TH ST, Chicago, IL, 60629",Match,Exact,"4233 W 65TH ST, CHICAGO, IL, 60629",605303517.0,R,17.0,31.0,650301.0,4007.0,-87.72836480620339,41.774892873871124
366,"6056 N LANDERS AVE, Chicago, IL, 60646",Match,Exact,"6056 N LANDERS AVE, CHICAGO, IL, 60646",638611461.0,L,17.0,31.0,120200.0,4008.0,-87.75246280100288,41.99190207568637
487,"4437 N MAGNOLIA AVE, Chicago, IL, 60640",Match,Exact,"4437 N MAGNOLIA AVE, CHICAGO, IL, 60640",111761599.0,R,17.0,31.0,31700.0,4001.0,-87.66090082881459,41.962383517897706
125,"2240 N KILBOURN AVE, Chicago, IL, 60639",Match,Exact,"2240 N KILBOURN AVE, CHICAGO, IL, 60639",605187705.0,L,17.0,31.0,200401.0,2009.0,-87.73898709278052,41.9213304910715
246,"7348 N PAULINA ST, Chicago, IL, 60626",Match,Exact,"7348 N PAULINA ST, CHICAGO, IL, 60626",605249189.0,L,17.0,31.0,10202.0,2001.0,-87.67254250788665,42.015486155569704
488,"1100 W IRVING PARK RD, Chicago, IL, 60613",Match,Exact,"1100 W IRVING PARK RD, CHICAGO, IL, 60613",605019519.0,R,17.0,31.0,830700.0,1001.0,-87.65682623459736,41.95451243050519
126,"4438 W WRIGHTWOOD AVE, Chicago, IL, 60639",Match,Exact,"4438 W WRIGHTWOOD AVE, CHICAGO, IL, 60639",111757789.0,R,17.0,31.0,200200.0,4005.0,-87.73767974939494,41.92853259034189
247,"5825 S KOSTNER AVE, Chicago, IL, 60629",Match,Exact,"5825 S KOSTNER AVE, CHICAGO, IL, 60629",605303048.0,L,17.0,31.0,620300.0,5005.0,-87.73270958999711,41.78729552934141
368,"9336 S KINGSTON AVE, Chicago, IL, 60647",Match,Non_Exact,"9336 S KINGSTON AVE, CHICAGO, IL, 60617",605530437.0,R,17.0,31.0,480500.0,2026.0,-87.5621031956801,41.72558241035955
127,"6871 W BELDEN AVE, Chicago, IL, 60635",Match,Non_Exact,"6871 W BELDEN AVE, CHICAGO, IL, 60707",605167328.0,R,17.0,31.0,831600.0,4025.0,-87.79761935188623,41.921203444062144
248,"11546 S AVENUE L, Chicago, IL, 60617",Match,Exact,"11546 S AVE L, CHICAGO, IL, 60617",111782558.0,R,17.0,31.0,520600.0,1050.0,-87.53654845832597,41.68552670220106
128,"2036 N AVERS AVE, Chicago, IL, 60647",Match,Exact,"2036 N AVERS AVE, CHICAGO, IL, 60647",605223275.0,L,17.0,31.0,220901.0,3009.0,-87.72299473792447,41.918183101771945
249,"8223 S PRINCETON AVE, Chicago, IL, 60620",Match,Exact,"8223 S PRINCETON AVE, CHICAGO, IL, 60620",112050237.0,R,17.0,31.0,842400.0,1023.0,-87.63162801872011,41.744235716129424
129,"6200 W BLOOMINGDALE AVE, Chicago, IL, 60639",Match,Exact,"6200 W BLOOMINGDALE AVE, CHICAGO, IL, 60639",605053655.0,R,17.0,31.0,250400.0,5000.0,-87.78062478538868,41.91289932550012
21,"5531 S DR MARTIN LUTHER KING J, Chicago, IL, 60637",Match,Non_Exact,"5531 S KING DR, CHICAGO, IL, 60637",111771095.0,L,17.0,31.0,400300.0,1023.0,-87.61587641819955,41.79376293920183
22,"2415 W 55TH ST, Chicago, IL, 60629",Match,Non_Exact,"2415 W 55TH ST, CHICAGO, IL, 60632",636323337.0,R,17.0,31.0,835100.0,1002.0,-87.68666307696418,41.79376586831461
23,"2210 W PERSHING RD, Chicago, IL, 60609",Match,Exact,"2210 W PERSHING RD, CHICAGO, IL, 60609",112049785.0,R,17.0,31.0,590500.0,1022.0,-87.67785672874288,41.823134346921506
24,"331 E RANDOLPH ST, Chicago, IL, 60605",Match,Non_Exact,"331 E RANDOLPH ST, CHICAGO, IL, 60601",605016667.0,R,17.0,31.0,320101.0,2002.0,-87.62039242122415,41.88425184910852
26,"1400 W 84TH ST, Chicago, IL, 60620",No_Match,,,,,,,,,,
27,"425 E MCFETRIDGE DR, Chicago, IL, 60616",Match,Non_Exact,"425 E MCFETRIDGE DR, CHICAGO, IL, 60605",641745291.0,R,17.0,31.0,330101.0,1003.0,-87.61774663602205,41.86491985227599
29,"1215 E 83RD ST, Chicago, IL, 60619",Match,Exact,"1215 E 83RD ST, CHICAGO, IL, 60619",605551493.0,R,17.0,31.0,834300.0,5002.0,-87.59696024297477,41.74400996628788
490,"9516 S WOOD ST, Chicago, IL, 60643",Match,Exact,"9516 S WOOD ST, CHICAGO, IL, 60643",638646276.0,R,17.0,31.0,720200.0,3005.0,-87.66749240111244,41.72078654974763
370,"7000 W 51ST PL, Chicago, IL, 60638",Match,Exact,"7000 W 51ST PL, CHICAGO, IL, 60638",111796272.0,R,17.0,31.0,560900.0,5002.0,-87.79671715506612,41.798827657594416
250,"4901 S KILBOURN AVE, Chicago, IL, 60632",Match,Exact,"4901 S KILBOURN AVE, CHICAGO, IL, 60632",111800237.0,L,17.0,31.0,570300.0,4015.0,-87.73563283127908,41.80381103502549
371,"7001 W 59TH ST, Chicago, IL, 60638",Match,Exact,"7001 W 59TH ST, CHICAGO, IL, 60638",605290609.0,L,17.0,31.0,640400.0,2009.0,-87.79625978598449,41.784718200441205
492,"4433 S ST LAWRENCE, Chicago, IL, 60653",Tie,,,,,,,,,,
130,"5729 W BLOOMINGDALE AVE, Chicago, IL, 60639",Match,Exact,"5729 W BLOOMINGDALE AVE, CHICAGO, IL, 60639",605054421.0,L,17.0,31.0,250400.0,2001.0,-87.77015440945564,41.912556774137556
251,"3724 W 111TH ST, Chicago, IL, 60655",Match,Exact,"3724 W 111TH ST, CHICAGO, IL, 60655",111819211.0,R,17.0,31.0,740300.0,1019.0,-87.71398373269011,41.6914154788231
372,"4330 S KEDVALE AVE, Chicago, IL, 60632",Match,Exact,"4330 S KEDVALE AVE, CHICAGO, IL, 60632",111800523.0,R,17.0,31.0,570200.0,1022.0,-87.72758090459001,41.81456109804731
493,"3800 N SEMINARY AVE, Chicago, IL, 60613",Match,Exact,"3800 N SEMINARY AVE, CHICAGO, IL, 60613",111762200.0,L,17.0,31.0,60500.0,1000.0,-87.65688694104648,41.951145164396394
131,"2611 N LOCKWOOD AVE, Chicago, IL, 60639",Match,Exact,"2611 N LOCKWOOD AVE, CHICAGO, IL, 60639",605164296.0,R,17.0,31.0,190702.0,2001.0,-87.75866752022722,41.927836659636114
373,"1800 W 115TH ST, Chicago, IL, 60643",Match,Exact,"1800 W 115TH ST, CHICAGO, IL, 60643",605578840.0,R,17.0,31.0,750500.0,3039.0,-87.66637866768082,41.68478899227131
494,"5200 S HYDE PARK BLVD, Chicago, IL, 60615",Match,Exact,"5200 S HYDE PARK BLVD, CHICAGO, IL, 60615",647602069.0,R,17.0,31.0,410100.0,2004.0,-87.58463786095336,41.80098185208283
132,"1729 N KILDARE AVE, Chicago, IL, 60639",Match,Exact,"1729 N KILDARE AVE, CHICAGO, IL, 60639",605037742.0,R,17.0,31.0,230500.0,2001.0,-87.73365085672071,41.91219055625629
254,"2460 W 102ND ST, Chicago, IL, 60655",Match,Exact,"2460 W 102ND ST, CHICAGO, IL, 60655",112049154.0,R,17.0,31.0,720400.0,1010.0,-87.68347975121623,41.7082544742359
375,"1844 N SHEFFIELD AVE, Chicago, IL, 60614",Match,Exact,"1844 N SHEFFIELD AVE, CHICAGO, IL, 60614",616783530.0,L,17.0,31.0,832600.0,2005.0,-87.65334163621208,41.91514586129523
496,"3601 W ARTHINGTON ST, Chicago, IL, 60624",Match,Exact,"3601 W ARTHINGTON ST, CHICAGO, IL, 60624",111798837.0,L,17.0,31.0,843000.0,1002.0,-87.71560565270289,41.86988468140231
255,"939 E 132ND ST, Chicago, IL, 60627",Match,Non_Exact,"939 E 132ND ST, CHICAGO, IL, 60827",111779028.0,R,17.0,31.0,540101.0,2005.0,-87.60010932375758,41.65580349524345
497,"2306 W MAYPOLE AVE, Chicago, IL, 60612",Match,Exact,"2306 W MAYPOLE AVE, CHICAGO, IL, 60612",111763944.0,R,17.0,31.0,837800.0,1010.0,-87.68551945224903,41.88393789805349
256,"6343 W IRVING PARK RD, Chicago, IL, 60634",Match,Exact,"6343 W IRVING PARK RD, CHICAGO, IL, 60634",111750588.0,L,17.0,31.0,170200.0,3002.0,-87.78517206442245,41.95287883126247
257,"6950 N HIAWATHA AVE, Chicago, IL, 60646",Match,Exact,"6950 N HIAWATHA AVE, CHICAGO, IL, 60646",111736922.0,R,17.0,31.0,120100.0,4011.0,-87.7785673454294,42.00779868190176
378,"5473 S CORNELL AVE, Chicago, IL, 60615",Match,Exact,"5473 S CORNELL AVE, CHICAGO, IL, 60615",112050134.0,L,17.0,31.0,410900.0,3011.0,-87.58535419123115,41.795965503350544
499,"3925 E 104TH ST, Chicago, IL, 60617",No_Match,,,,,,,,,,
258,"4640 N MELVINA AVE, Chicago, IL, 60630",Match,Exact,"4640 N MELVINA AVE, CHICAGO, IL, 60630",111750967.0,L,17.0,31.0,150501.0,1005.0,-87.78205106713767,41.965104374941745
379,"1120 W 122ND ST, Chicago, IL, 60643",Match,Exact,"1120 W 122ND ST, CHICAGO, IL, 60643",616792826.0,R,17.0,31.0,530400.0,1008.0,-87.6500459068817,41.67229047858115
259,"49 E 95TH ST, Chicago, IL, 60628",Match,Non_Exact,"49 E 95TH ST, CHICAGO, IL, 60619",111773218.0,R,17.0,31.0,490500.0,2010.0,-87.62140633139734,41.721711614943274
33,"4350 W 79TH ST, Chicago, IL, 60652",Match,Exact,"4350 W 79TH ST, CHICAGO, IL, 60652",111817009.0,R,17.0,31.0,700200.0,4008.0,-87.73049058290121,41.7494011053505
34,"1400 S LYNN WHITE DR, Chicago, IL, 60605",Match,Non_Exact,"1400 S LINN WHITE DR, CHICAGO, IL, 60605",111769969.0,L,17.0,31.0,330101.0,1001.0,-87.60929194052659,41.86319035426453
381,"2850 W AVONDALE AVE, Chicago, IL, 60618",No_Match,,,,,,,,,,
260,"2725 W 41ST ST, Chicago, IL, 60632",Match,Exact,"2725 W 41ST ST, CHICAGO, IL, 60632",604980982.0,L,17.0,31.0,580600.0,2003.0,-87.69411901461262,41.81923000846524
140,"6813 W IMLAY ST, Chicago, IL, 60631",Match,Exact,"6813 W IMLAY ST, CHICAGO, IL, 60631",111736092.0,L,17.0,31.0,100200.0,7006.0,-87.7983704400956,41.99858205902723
261,"2820 S STATE ST, Chicago, IL, 60616",Match,Exact,"2820 S STATE ST, CHICAGO, IL, 60616",639802217.0,R,17.0,31.0,350400.0,1003.0,-87.62697398044827,41.84289861414436
382,"8116 S HALSTED ST, Chicago, IL, 60620",Match,Exact,"8116 S HALSTED ST, CHICAGO, IL, 60620",111831564.0,R,17.0,31.0,710800.0,2005.0,-87.64400219131983,41.74666115085665
141,"5801 N NATOMA AVE, Chicago, IL, 60631",Match,Exact,"5801 N NATOMA AVE, CHICAGO, IL, 60631",111736352.0,R,17.0,31.0,100300.0,1003.0,-87.79374176490359,41.9857807196359
262,"1301 W 14TH ST, Chicago, IL, 60608",Match,Exact,"1301 W 14TH ST, CHICAGO, IL, 60608",111802961.0,L,17.0,31.0,842900.0,1059.0,-87.65910134380397,41.86332516840588
263,"3113 S RHODES AVE, Chicago, IL, 60616",Match,Exact,"3113 S RHODES AVE, CHICAGO, IL, 60616",111770325.0,L,17.0,31.0,351000.0,3000.0,-87.61341941473779,41.83833089927913
384,"7053 N GLENWOOD AVE, Chicago, IL, 60626",Match,Exact,"7053 N GLENWOOD AVE, CHICAGO, IL, 60626",605249279.0,R,17.0,31.0,10501.0,2005.0,-87.66574588346782,42.0105016669786
264,"3939 W 79TH ST, Chicago, IL, 60652",Match,Exact,"3939 W 79TH ST, CHICAGO, IL, 60652",111817087.0,L,17.0,31.0,700401.0,2003.0,-87.71980240577108,41.74947377585818
385,"4913 N SHERIDAN RD, Chicago, IL, 60640",Match,Exact,"4913 N SHERIDAN RD, CHICAGO, IL, 60640",111761550.0,R,17.0,31.0,31300.0,4000.0,-87.65481189012633,41.97183809933796
265,"4620 W 83RD PL, Chicago, IL, 60652",Match,Exact,"4620 W 83RD PL, CHICAGO, IL, 60652",111816320.0,R,17.0,31.0,700302.0,3004.0,-87.73540952995177,41.74131590883712
386,"8385 S BIRKHOFF AVE, Chicago, IL, 60620",Match,Exact,"8385 S BIRKHOFF AVE, CHICAGO, IL, 60620",605521819.0,L,17.0,31.0,710900.0,2002.0,-87.63929159814262,41.74190311702017
145,"4630 N MILWAUKEE AVE, Chicago, IL, 60630",Match,Exact,"4630 N MILWAUKEE AVE, CHICAGO, IL, 60630",630132494.0,L,17.0,31.0,150300.0,1013.0,-87.75794273792656,41.96452810560123
266,"3658 S STATE ST, Chicago, IL, 60609",Match,Exact,"3658 S STATE ST, CHICAGO, IL, 60609",605839208.0,R,17.0,31.0,351500.0,2004.0,-87.6265768493385,41.828413670651
387,"7221 S DOBSON AVE, Chicago, IL, 60619",Match,Exact,"7221 S DOBSON AVE, CHICAGO, IL, 60619",605534626.0,L,17.0,31.0,841800.0,2018.0,-87.59935342139465,41.763814783152895
146,"3420 N LONG AVE, Chicago, IL, 60641",Match,Exact,"3420 N LONG AVE, CHICAGO, IL, 60641",605163354.0,L,17.0,31.0,151100.0,4010.0,-87.76179555782409,41.94241255325835
267,"200 E 31ST ST, Chicago, IL, 60616",Match,Exact,"200 E 31ST ST, CHICAGO, IL, 60616",605507110.0,L,17.0,31.0,839200.0,2005.0,-87.621847352538,41.83842144844715
388,"8215 S EUCLID AVE, Chicago, IL, 60617",Match,Exact,"8215 S EUCLID AVE, CHICAGO, IL, 60617",111775933.0,L,17.0,31.0,460500.0,5013.0,-87.5770184854494,41.745992228233945
147,"4100 N LONG AVE, Chicago, IL, 60641",Match,Exact,"4100 N LONG AVE, CHICAGO, IL, 60641",111751809.0,L,17.0,31.0,150300.0,5015.0,-87.7622150576903,41.95512226773832
268,"8441 S KOLIN AVE, Chicago, IL, 60652",Match,Exact,"8441 S KOLIN AVE, CHICAGO, IL, 60652",111817136.0,L,17.0,31.0,700302.0,2006.0,-87.7300102754536,41.73944634468512
389,"1855 W HURON ST, Chicago, IL, 60622",Match,Exact,"1855 W HURON ST, CHICAGO, IL, 60622",111764972.0,L,17.0,31.0,243100.0,1008.0,-87.67345454001503,41.89409639714802
148,"6935 W ADDISON, Chicago, IL, 60634",Match,Non_Exact,"6935 W ADDISON ST, CHICAGO, IL, 60634",605173948.0,L,17.0,31.0,171000.0,5000.0,-87.79883011452887,41.94536761900633
40,"4222 W FOSTER AVE, Chicago, IL, 60630",No_Match,,,,,,,,,,
41,"5100 N RIDGEWAY AVE, Chicago, IL, 60625",Match,Exact,"5100 N RIDGEWAY AVE, CHICAGO, IL, 60625",111845118.0,L,17.0,31.0,140302.0,3011.0,-87.72214226600721,41.97378425668006
42,"3315 W CARMEN AVE, Chicago, IL, 60625",No_Match,,,,,,,,,,
