city,systemstop,public_nam,cross_st,pos,owlroutes,dir,street,routesstpg,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
CHICAGO,5667.0,Irving Park & Southport,SOUTHPORT,NS,,EB,IRVING PARK,"9,80",POINT (-87.66434190400003 41.954273598999976),725.0,17,604,6,Census Tract 604,6,17031060400,,060400,031
CHICAGO,4762.0,Foster & Tripp,TRIPP,NS,,EB,FOSTER,92,POINT (-87.73447121999999 41.97539629400001),754.0,17,1404,14,Census Tract 1404,14,17031140400,,140400,031
CHICAGO,3756.0,Lawrence & Western,WESTERN,NS,N81,EB,LAWRENCE,81,POINT (-87.689141855 41.96853651599997),676.0,17,407,4,Census Tract 407,4,17031040700,,040700,031
CHICAGO,15260.0,59th Street & Sacramento,SACRAMENTO,FS,,EB,59TH STREET,59,POINT (-87.69817227300001 41.786275273),196.0,17,6603.02,66,Census Tract 6603.02,66,17031660302,,660302,031
CHICAGO,16103.0,Roosevelt & Loomis,LOOMIS,FS,,EB,ROOSEVELT,12,POINT (-87.66133342299997 41.866810805),101.0,17,8429,28,Census Tract 8429,28,17031842900,,842900,031
CHICAGO,12988.0,59th Street & Halsted,HALSTED,NS,,EB,59TH STREET,59,POINT (-87.64510502799999 41.78695303000001),21.0,17,8348,68,Census Tract 8348,68,17031834800,,834800,031
CHICAGO,15196.0,55th Street & Laramie,LARAMIE,FS,,EB,55TH STREET,"55A,55N",POINT (-87.75213894500001 41.79282341099997),88.0,17,9801,56,Census Tract 9801,56,17031980100,Half in CA 64 (Midway Airport),980100,031
CHICAGO,1292.0,Fullerton & Melvina,MELVINA,NS,,EB,FULLERTON,74,POINT (-87.78061593500001 41.92369199699999),78.0,17,1913.01,19,Census Tract 1913.01,19,17031191301,,191301,031
CHICAGO,4931.0,Clarendon & Bittersweet,BITTERSWEET,FS,,NB,CLARENDON,"135,148",POINT (-87.649640272 41.955751921),646.0,17,314,3,Census Tract 314,3,17031031400,,031400,031
EVANSTON,14258.0,Ridge & Monroe,MONROE,NS,,NB,RIDGE,"201,206",POINT (-87.68573726300002 42.030599026000004),,,,,,,,,,
CHICAGO,6996.0,Commercial & 101st Street,101ST STREET,NS,,NB,COMMERCIAL,71,POINT (-87.55144074499998 41.711806803),538.0,17,5101,51,Census Tract 5101,51,17031510100,,510100,031
PARK RIDGE,9913.0,300 S Northwest Hwy,300 SOUTH (private rdwy.),NS,,NWB,NORTHWEST HWY,68,POINT (-87.82456219199997 42.008173613),,,,,,,,,,
CHICAGO,7560.0,Michigan & 125th Place,125TH PLACE,NS,N34,SB,MICHIGAN,34,POINT (-87.62015135000001 41.666449821000015),512.0,17,5306,53,Census Tract 5306,53,17031530600,,530600,031
CHICAGO,12867.0,Pulaski & 77th Street,77TH STREET (south leg),MT,,SB,PULASKI,53A,POINT (-87.72217861799999 41.75279351500001),583.0,17,7002,70,Census Tract 7002,70,17031700200,,700200,031
CHICAGO,671.0,Grand & Newcastle,NEWCASTLE (west leg),NS,,EB,GRAND,"65,74",POINT (-87.797189 41.92352599999998),141.0,17,8316,18,Census Tract 8316,18,17031831600,,831600,031
CHICAGO,12528.0,Addison & Oakley,OAKLEY,NS,,EB,ADDISON,152,POINT (-87.68592809699999 41.94671242999999),658.0,17,509,5,Census Tract 509,5,17031050900,,050900,031
CHICAGO,9418.0,87th Street & Langley,LANGLEY,NS,,EB,87TH STREET,87,POINT (-87.60733105399999 41.73654488599999),412.0,17,4407,44,Census Tract 4407,44,17031440700,,440700,031
CHICAGO,9973.0,Kedzie & 104th Street,104TH STREET,NS,,NB,KEDZIE,52A,POINT (-87.70120406400002 41.70426478000002),266.0,17,7401,74,Census Tract 7401,74,17031740100,,740100,031
CHICAGO,8919.0,Damen & Huron,HURON,NS,,NB,DAMEN,50,POINT (-87.67690399899999 41.89402100000001),528.0,17,2431,24,Census Tract 2431,24,17031243100,,243100,031
CHICAGO,2273.0,State & 89th Street,89TH STREET,NS,,NB,STATE,29,POINT (-87.62397313899999 41.73260830200002),434.0,17,4406,44,Census Tract 4406,44,17031440600,,440600,031
EVERGREEN PARK,9373.0,87th Street & Hamlin,HAMLIN,FT,,EB,87TH STREET,87,POINT (-87.71603448500002 41.73483984799998),,,,,,,,,,
CHICAGO,2793.0,79th Street & Anthony,ANTHONY,NS,N79,EB,79TH STREET,79,POINT (-87.58860191000002 41.75138897099998),138.0,17,8343,45,Census Tract 8343,45,17031834300,,834300,031
CHICAGO,520.0,Chicago & Leclaire,LECLAIRE,NS,,EB,CHICAGO,66,POINT (-87.75324999899999 41.89489200000003),694.0,17,2516,25,Census Tract 2516,25,17031251600,,251600,031
CHICAGO,6447.0,Wentworth & 70th Street,70TH STREET,NS,,NB,WENTWORTH,24,POINT (-87.62974199899998 41.76713999999998),523.0,17,6903,69,Census Tract 6903,69,17031690300,,690300,031
CHICAGO,6550.0,Vincennes & 78th Street,78TH STREET,NS,,SB,VINCENNES,24,POINT (-87.63377000000003 41.75286799999998),502.0,17,6912,69,Census Tract 6912,69,17031691200,,691200,031
CHICAGO,2149.0,King Drive & 53rd Street,53RD STREET,NT,,NB,KING DRIVE,3,POINT (-87.615982352 41.79841669899997),406.0,17,4003,40,Census Tract 4003,40,17031400300,,400300,031
CHICAGO,11914.0,California & Morse,MORSE,NS,,NB,CALIFORNIA,93,POINT (-87.69972299900002 42.00656099999998),42.0,17,203.02,2,Census Tract 203.02,2,17031020302,,020302,031
SKOKIE,10439.0,Skokie Blvd & Searle,SEARLE,NT,,NB,SKOKIE BLVD,54A,POINT (-87.74734592300001 42.029315871999984),,,,,,,,,,
SKOKIE,3563.0,Bronx & Dempster,DEMPSTER,FS,,NB,BRONX,"54A,97",POINT (-87.75048791299997 42.04092439200002),,,,,,,,,,
CHICAGO,2517.0,Cottage Grove & 41st Street,41ST STREET (north leg),NS,N4,NB,COTTAGE GROVE,4,POINT (-87.606744999 41.820362999999986),229.0,17,8364,36,Census Tract 8364,36,17031836400,,836400,031
CHICAGO,6608.0,Orleans & Hill,HILL,NS,,SB,ORLEANS,37,POINT (-87.63746399899998 41.90217200000001),153.0,17,8383,8,Census Tract 8383,8,17031838300,,838300,031
EVERGREEN PARK,10036.0,Kedzie & 93rd Street,93RD STREET,NS,,SB,KEDZIE,52A,POINT (-87.70202787699998 41.72450122599997),,,,,,,,,,
CHICAGO,7320.0,Baltimore & 132nd Street,132ND STREET,NS,,SB,BALTIMORE,30,POINT (-87.54720579100001 41.655592292999984),787.0,17,5501,55,Census Tract 5501,55,17031550100,,550100,031
CHICAGO,11526.0,Central & Cullom,CULLOM,NS,,SB,CENTRAL,85,POINT (-87.76724899999999 41.95873),25.0,17,1504.02,15,Census Tract 1504.02,15,17031150402,,150402,031
CHICAGO,11190.0,Central Park & 15th Street,15TH STREET,NS,,SB,CENTRAL PARK,82,POINT (-87.71532300000001 41.860880001),32.0,17,8387,29,Census Tract 8387,29,17031838700,,838700,031
CHICAGO,73.0,Michigan & Van Buren/Ida B. Wells,betw. VAN BUREN & IDA B. WELLS,MB,N4,SB,MICHIGAN,"1,3,4,7,J14,26,28,126,143,147",POINT (-87.62439600099998 41.876270999999974),375.0,17,3204,32,Census Tract 3204,32,17031320400,,320400,031
CHICAGO,11153.0,Kimball & Cortland,CORTLAND,NS,,SB,KIMBALL,82,POINT (-87.71191900000002 41.91559699999999),380.0,17,2227,22,Census Tract 2227,22,17031222700,,222700,031
CHICAGO,1786.0,Clark & Morse,MORSE,NS,N22,SB,CLARK,22,POINT (-87.67379160000002 42.007866587000024),50.0,17,107.02,1,Census Tract 107.02,1,17031010702,,010702,031
CHICAGO,15079.0,Michigan & 113th Street,113TH STREET,FS,N34,NB,MICHIGAN,"34,119",POINT (-87.62093363100001 41.689171182999985),263.0,17,4914,49,Census Tract 4914,49,17031491400,,491400,031
CHICAGO,17452.0,Kedzie & 38th Street,38TH STREET,FS,,NB,KEDZIE,52,POINT (-87.70436649999999 41.82459720899999),649.0,17,5802,58,Census Tract 5802,58,17031580200,,580200,031
CHICAGO,2309.0,State & Garfield,GARFIELD,FS,,NB,STATE,29,POINT (-87.625590848 41.79488542600001),406.0,17,4003,40,Census Tract 4003,40,17031400300,,400300,031
CHICAGO,3674.0,Halsted & 83rd Street,83RD STREET,NS,,NB,HALSTED,8A,POINT (-87.64374700000002 41.74325499999998),542.0,17,7109,71,Census Tract 7109,71,17031710900,,710900,031
CHICAGO,15199.0,Damen Pink Line Station,PINK LINE STATION,FS,,NB,DAMEN,"50, 755",POINT (-87.675820273 41.854200563000006),374.0,17,3109,31,Census Tract 3109,31,17031310900,,310900,031
CHICAGO,8955.0,Damen & Montrose,MONTROSE,NS,,NB,DAMEN,50,POINT (-87.678856559 41.96134805999998),631.0,17,501,5,Census Tract 501,5,17031050100,,050100,031
CHICAGO,11252.0,Homan & Hirsch,HIRSCH,NS,,NB,HOMAN,82,POINT (-87.71171399999997 41.906338000000005),461.0,17,2309,23,Census Tract 2309,23,17031230900,,230900,031
CHICAGO,14839.0,Wallace & 31st Street,31ST STREET,FS,,NB,WALLACE,44,POINT (-87.64134581899998 41.838370666),161.0,17,8401,60,Census Tract 8401,60,17031840100,,840100,031
CHICAGO,5045.0,Racine & 83rd Street,83RD STREET,NS,,NB,RACINE,44,POINT (-87.65344571899999 41.74308541200003),543.0,17,7110,71,Census Tract 7110,71,17031711000,,711000,031
CHICAGO,7002.0,Commercial & 95th Street,95TH STREET,NS,,NB,COMMERCIAL,71,POINT (-87.55098705199998 41.72266241800003),538.0,17,5101,51,Census Tract 5101,51,17031510100,,510100,031
CHICAGO,13055.0,59th Street & Normal,NORMAL,NS,,WB,59TH STREET,59,POINT (-87.63754852300002 41.78723324700002),173.0,17,8346,68,Census Tract 8346,68,17031834600,,834600,031
CHICAGO,821.0,Grand & Cicero,CICERO,NS,,WB,GRAND,65,POINT (-87.74578599900002 41.91397718600001),64.0,17,8313,25,Census Tract 8313,25,17031831300,,831300,031
CHICAGO,2679.0,79th Street & Kedzie,KEDZIE,NS,,WB,79TH STREET,"79,169",POINT (-87.70224033599999 41.74987844100002),506.0,17,7001,70,Census Tract 7001,70,17031700100,,700100,031
CHICAGO,7138.0,47th Street & Lake Park,LAKE PARK,FS,,WB,47TH STREET,47,POINT (-87.59287895 41.809760548999975),456.0,17,3901,39,Census Tract 3901,39,17031390100,,390100,031
CHICAGO,17487.0,Halsted & Lincoln/Fullerton,LINCOLN/FULLERTON,FS,,NB,HALSTED,8,POINT (-87.648676938 41.92571877400002),795.0,17,702,7,Census Tract 702,7,17031070200,,070200,031
CHICAGO,8884.0,Damen & 18th Street,18TH STREET,NS,,SB,DAMEN,50,POINT (-87.67608521400001 41.85774894399998),374.0,17,3109,31,Census Tract 3109,31,17031310900,,310900,031
CHICAGO,5172.0,Racine & 59th Street,59TH STREET,NS,,SB,RACINE,44,POINT (-87.65477982099998 41.787031798999976),294.0,17,6701,67,Census Tract 6701,67,17031670100,,670100,031
CHICAGO,12042.0,Touhy & California,CALIFORNIA,NS,,EB,TOUHY,96,POINT (-87.69982334500003 42.01197422199999),31.0,17,203.01,2,Census Tract 203.01,2,17031020301,,020301,031
CHICAGO,1375.0,Leland & Western (Brown Line),WESTERN,FS,N49,EB,LELAND,"11,49B",POINT (-87.688362633 41.966631758000005),675.0,17,406,4,Census Tract 406,4,17031040600,,040600,031
CHICAGO,1992.0,Division & Hamlin,HAMLIN,NS,,EB,DIVISION,70,POINT (-87.72153300000002 41.902649999999994),462.0,17,2312,23,Census Tract 2312,23,17031231200,,231200,031
CHICAGO,14647.0,Madison & Morgan,MORGAN,FS,N20,EB,MADISON,20,POINT (-87.651912347 41.881651686),95.0,17,8331,28,Census Tract 8331,28,17031833100,,833100,031
CHICAGO,1011.0,Howard & Sheridan,SHERIDAN,NS,0,EB,HOWARD,147,POINT (-87.66617692099999 42.01919502099997),364.0,17,103,1,Census Tract 103,1,17031010300,,010300,031
CHICAGO,18106.0,Lawrence & Pulaski,PULASKI,FS,N81,EB,LAWRENCE,81,POINT (-87.72780483399998 41.96817665100002),120.0,17,1406.01,14,Census Tract 1406.01,14,17031140601,,140601,031
CHICAGO,10509.0,55th Street & Homan,HOMAN,FS,N55,EB,55TH STREET,55,POINT (-87.70822019299999 41.79338131700001),800.0,17,6309,63,Census Tract 6309,63,17031630900,,630900,031
CHICAGO,3429.0,63rd Street & Yale,YALE,NS,N63,EB,63RD STREET,63,POINT (-87.63190400000002 41.77987999999999),441.0,17,6809,68,Census Tract 6809,68,17031680900,,680900,031
CHICAGO,3746.0,Lawrence & Kimball (Brown Line),KIMBALL,FS,N81,EB,LAWRENCE,81,POINT (-87.7130492 41.96833126299998),121.0,17,1407.01,14,Census Tract 1407.01,14,17031140701,,140701,031
CHICAGO,15330.0,79th Street & Morgan,MORGAN,FS,N79,EB,79TH STREET,79,POINT (-87.648614329 41.750506977999976),494.0,17,7108,71,Census Tract 7108,71,17031710800,,710800,031
CHICAGO,30.0,Jackson & Kedzie,KEDZIE,FS,,EB,JACKSON,126,POINT (-87.70577393100001 41.87725803699999),738.0,17,2712,27,Census Tract 2712,27,17031271200,,271200,031
CHICAGO,7447.0,31st Street & Hamlin,HAMLIN,NS,,EB,31ST STREET,"35,82",POINT (-87.71953908400002 41.83688121),211.0,17,8305,30,Census Tract 8305,30,17031830500,,830500,031
CHICAGO,15367.0,Pershing & Wallace,WALLACE,FS,,EB,PERSHING,39,POINT (-87.64085565200003 41.82345778199999),126.0,17,8426,61,Census Tract 8426,61,17031842600,,842600,031
CHICAGO,15974.0,69th Street & Ashland,ASHLAND,FS,,EB,69TH STREET,67,POINT (-87.66359167000002 41.768490844999974),293.0,17,6716,67,Census Tract 6716,67,17031671600,,671600,031
CHICAGO,12105.0,95th Street & Jeffery,JEFFERY,FS,,WB,95TH STREET,100,POINT (-87.57567600700003 41.722537972),262.0,17,5103,51,Census Tract 5103,51,17031510300,,510300,031
CHICAGO,459.0,Madison & Morgan,MORGAN,NS,N20,WB,MADISON,20,POINT (-87.65183300000001 41.881767001000014),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
CHICAGO,2737.0,79th Street & Kedzie,KEDZIE,NS,,EB,79TH STREET,"79,169",POINT (-87.70256625000002 41.74970870300001),210.0,17,7004.01,70,Census Tract 7004.01,70,17031700401,,700401,031
CHICAGO,15221.0,Armitage & Kostner,KOSTNER,FS,,EB,ARMITAGE,73,POINT (-87.73600647 41.916990494000004),140.0,17,8312,20,Census Tract 8312,20,17031831200,,831200,031
CHICAGO,11618.0,Central & Grace,GRACE,NS,,NB,CENTRAL,85,POINT (-87.766798999 41.949438999999984),240.0,17,1507,15,Census Tract 1507,15,17031150700,,150700,031
CHICAGO,6703.0,Taylor & Jefferson,JEFFERSON,NS,,EB,TAYLOR,157,POINT (-87.642397013 41.86965360300002),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
CHICAGO,431.0,Madison & Paulina,PAULINA,NS,N20,EB,MADISON,20,POINT (-87.66951300099998 41.881370000000004),92.0,17,8381,28,Census Tract 8381,28,17031838100,,838100,031
CHICAGO,306.0,Roosevelt & Morgan,MORGAN,NS,,EB,ROOSEVELT,12,POINT (-87.65122371899997 41.86702954100002),761.0,17,2838,28,Census Tract 2838,28,17031283800,,283800,031
CHICAGO,12538.0,Addison & Southport,SOUTHPORT,NS,,EB,ADDISON,152,POINT (-87.664133999 41.947014000000024),247.0,17,8319,6,Census Tract 8319,6,17031831900,,831900,031
CHICAGO,8126.0,Cicero & 50th Street,50TH STREET,NS,,NB,CICERO,"47,54B",POINT (-87.74285636000002 41.802055755000026),437.0,17,5604,56,Census Tract 5604,56,17031560400,,560400,031
CHICAGO,3130.0,Kedzie & 36th Street,36TH STREET,NS,,NB,KEDZIE,52,POINT (-87.70447500099999 41.827986001),649.0,17,5802,58,Census Tract 5802,58,17031580200,,580200,031
CHICAGO,2866.0,115th Street & Vincennes,VINCENNES,NS,,WB,115TH STREET,111,POINT (-87.66736844799999 41.68477517100001),388.0,17,7505,75,Census Tract 7505,75,17031750500,,750500,031
CHICAGO,149.0,Jackson & Central,CENTRAL,NS,,WB,JACKSON,126,POINT (-87.76459825 41.876603649),69.0,17,2521.02,25,Census Tract 2521.02,25,17031252102,,252102,031
CHICAGO,8081.0,47th Street & Laflin,LAFLIN,NS,,WB,47TH STREET,47,POINT (-87.66239115500002 41.808697784),126.0,17,8426,61,Census Tract 8426,61,17031842600,,842600,031
CHICAGO,12197.0,103rd Street & Talman,TALMAN (west leg),NT,,WB,103RD STREET,103,POINT (-87.68824131000002 41.70644028100003),670.0,17,7204,72,Census Tract 7204,72,17031720400,,720400,031
CHICAGO,4996.0,Belmont & Broadway,BROADWAY,NS,,WB,BELMONT,"77,151,156",POINT (-87.64428529999998 41.94011202799999),177.0,17,619.01,6,Census Tract 619.01,6,17031061901,,061901,031
CHICAGO,10605.0,Garfield & Wood,WOOD,FS,N55,WB,GARFIELD,55,POINT (-87.669601 41.79399699999999),767.0,17,6117,61,Census Tract 6117,61,17031611700,,611700,031
CHICAGO,16077.0,63rd Street & Cottage Grove (Green Line),COTTAGE GROVE,FS,N63,WB,63RD STREET,63,POINT (-87.60617373299999 41.78046531199999),476.0,17,4205,42,Census Tract 4205,42,17031420500,,420500,031
CHICAGO,6805.0,18th Street & Halsted,HALSTED,FS,,WB,18TH STREET(north leg),18,POINT (-87.64676847800001 41.85815960399998),260.0,17,3103,31,Census Tract 3103,31,17031310300,,310300,031
CHICAGO,4840.0,Foster & Long,LONG,NS,,WB,FOSTER,92,POINT (-87.76264360900001 41.975248771999986),130.0,17,1105.01,11,Census Tract 1105.01,11,17031110501,,110501,031
CHICAGO,3883.0,Grand & Laramie,LARAMIE,FS,,WB,GRAND,"57,65,73",POINT (-87.75626209400002 41.91707096499999),316.0,17,1912,19,Census Tract 1912,19,17031191200,,191200,031
CHICAGO,12031.0,Kedzie & Devon,DEVON,FS,,NB,KEDZIE,11,POINT (-87.70925683600001 41.997576794999986),29.0,17,207.02,2,Census Tract 207.02,2,17031020702,,020702,031
CHICAGO,4439.0,Archer & Ashland,ASHLAND,NS,N62,NEB,ARCHER,62,POINT (-87.66600390999997 41.83739837899998),205.0,17,8404,59,Census Tract 8404,59,17031840400,,840400,031
CHICAGO,9053.0,Pulaski & Cermak,CERMAK,NS,,SB,PULASKI,53,POINT (-87.72486869300002 41.851748934),757.0,17,2925,29,Census Tract 2925,29,17031292500,,292500,031
CHICAGO,12866.0,Pulaski & 76th Street,76TH STREET,FS,,SB,PULASKI,53A,POINT (-87.72230991800001 41.75481569499999),329.0,17,6505,65,Census Tract 6505,65,17031650500,,650500,031
CHICAGO,9800,Higgins & Central/Edmunds,CENTRAL/EDMUNDS,NS,,NWB,HIGGINS,88,POINT (-87.76726546200001 41.970319210000014),134.0,17,1105.02,11,Census Tract 1105.02,11,17031110502,,110502,031
CHICAGO,6520.0,Wells & 51st Street,51ST STREET,FS,,SB,WELLS,24,POINT (-87.632057879 41.801612267999985),233.0,17,8356,37,Census Tract 8356,37,17031835600,,835600,031
CHICAGO,9943.0,Northwest Hwy & Nagle,NAGLE,NS,,SEB,NORTHWEST HWY,68,POINT (-87.78782074499998 41.985939883000015),666.0,17,1002,10,Census Tract 1002,10,17031100200,,100200,031
CHICAGO,8630.0,79th Street & Western,WESTERN,NS,,EB,79TH STREET,169,POINT (-87.683067 41.750001),252.0,17,7005.01,70,Census Tract 7005.01,70,17031700501,,700501,031
CHICAGO,10584.0,Garfield & Michigan,MICHIGAN,FS,N55,WB,GARFIELD,55,POINT (-87.62280721100001 41.79474283600001),406.0,17,4003,40,Census Tract 4003,40,17031400300,,400300,031
CHICAGO,8228.0,Western & Grand,GRAND,NS,N49,SB,WESTERN,"49,X49",POINT (-87.68682071699999 41.89078532299999),558.0,17,2428,24,Census Tract 2428,24,17031242800,,242800,031
CHICAGO,11158.0,Homan & Hirsch,HIRSCH,NS,,SB,HOMAN,82,POINT (-87.711859001 41.90650299999999),461.0,17,2309,23,Census Tract 2309,23,17031230900,,230900,031
CHICAGO,3024.0,Kedzie & Chicago,CHICAGO,FS,,SB,KEDZIE,52,POINT (-87.70663099900003 41.895366000000024),186.0,17,8367,23,Census Tract 8367,23,17031836700,,836700,031
CHICAGO,7203.0,Stony Island & 87th Street,87TH STREET,NS,,SB,STONY ISLAND,28,POINT (-87.585737069 41.73707597800001),138.0,17,8343,45,Census Tract 8343,45,17031834300,,834300,031
CHICAGO,1802.0,Clark & Bryn Mawr,BRYN MAWR,NS,,SB,CLARK,50,POINT (-87.668866434 41.98358424600002),551.0,17,304,77,Census Tract 304,77,17031030400,,030400,031
CHICAGO,1596.0,Michigan & 18th Street,18TH STREET,FS,N4,SB,MICHIGAN,"1,3,4",POINT (-87.62404107600003 41.85764577600003),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
CHICAGO,7734.0,Pershing & King Drive,KING DRIVE,FS,,EB,PERSHING,39,POINT (-87.61653683999998 41.82376837300001),634.0,17,3802,38,Census Tract 3802,38,17031380200,,380200,031
CHICAGO,3303.0,63rd Street & Melvina,MELVINA,NS,,EB,63RD STREET,63W,POINT (-87.77651841699998 41.77770701999998),276.0,17,6406,64,Census Tract 6406,64,17031640600,,640600,031
CHICAGO,430.0,Madison & Wood,WOOD,NS,N20,EB,MADISON,20,POINT (-87.67186305400003 41.88132840399999),92.0,17,8381,28,Census Tract 8381,28,17031838100,,838100,031
CHICAGO,17071.0,Illinois (Lower) & St. Clair,ST. CLAIR (east leg),NS,,EB,ILLINOIS lower,"29,65,120,121",POINT (-87.62212367900003 41.890948389000016),165.0,17,814.03,8,Census Tract 814.03,8,17031081403,Small unpopulated area in CA 32,081403,031
CHICAGO,15805.0,Division & Keeler,KEELER,FS,,EB,DIVISION,70,POINT (-87.73100620600002 41.90252040799999),102.0,17,8421,23,Census Tract 8421,23,17031842100,,842100,031
CHICAGO,12534.0,Addison & Lincoln,LINCOLN,FS,,EB,ADDISON,152,POINT (-87.67338937599999 41.94685452800002),247.0,17,8319,6,Census Tract 8319,6,17031831900,,831900,031
CHICAGO,2783.0,79th Street & St. Lawrence,ST. LAWRENCE,NS,N79,EB,79TH STREET,79,POINT (-87.61023499999999 41.751157001000024),15.0,17,4402.01,44,Census Tract 4402.01,44,17031440201,,440201,031
CHICAGO,3413.0,63rd Street & Ashland (Green Line),ASHLAND,FS,N63,EB,63RD STREET,63,POINT (-87.66384994700002 41.779412745),289.0,17,6711,67,Census Tract 6711,67,17031671100,,671100,031
CHICAGO,12051.0,Lunt & Ridge,RIDGE,NS,,EB,LUNT,96,POINT (-87.682038949 42.00891769200001),274.0,17,204,2,Census Tract 204,2,17031020400,,020400,031
CHICAGO,188.0,Harrison & Western,WESTERN,NS,,EB,HARRISON,7,POINT (-87.68640800200001 41.87382333900001),756.0,17,2827,28,Census Tract 2827,28,17031282700,,282700,031
CHICAGO,1741.0,Devon & Glenwood,GLENWOOD,NS,,EB,DEVON,"36,151,155",POINT (-87.665589748 41.998065121000025),549.0,17,302,77,Census Tract 302,77,17031030200,,030200,031
CHICAGO,663.0,Chicago & Central,CENTRAL,NS,,WB,CHICAGO,66,POINT (-87.76526377800002 41.89493012600002),573.0,17,2512,25,Census Tract 2512,25,17031251200,,251200,031
EVANSTON,3517.0,Howard & Ridge,RIDGE,NS,,WB,HOWARD,"97,201,206",POINT (-87.68439803899997 42.019551897999975),,,,,,,,,,
CHICAGO,6829.0,16th Street & Kedzie,KEDZIE,NS,,WB,16TH STREET,18,POINT (-87.70533055499999 41.85913506000003),137.0,17,8431,29,Census Tract 8431,29,17031843100,,843100,031
CHICAGO,4121.0,Armitage & Central Park,CENTRAL PARK,NS,,WB,ARMITAGE,73,POINT (-87.71666649500003 41.91733959499999),564.0,17,2210,22,Census Tract 2210,22,17031221000,,221000,031
CHICAGO,2692.0,79th Street & Kostner,KOSTNER,NS,,WB,79TH STREET,79,POINT (-87.73141500000003 41.74944700100002),583.0,17,7002,70,Census Tract 7002,70,17031700200,,700200,031
CHICAGO,12713.0,Adams & Canal,CANAL,NS,,WB,ADAMS,"1,7,28,121,126,130,151,156",POINT (-87.63940099899997 41.879358000000025),786.0,17,2819,28,Census Tract 2819,28,17031281900,,281900,031
CHICAGO,11498.0,Peterson & Central Park,CENTRAL PARK,NS,,WB,PETERSON,84,POINT (-87.71865377900002 41.99030653099999),750.0,17,1301,13,Census Tract 1301,13,17031130100,,130100,031
CHICAGO,638.0,Chicago & Sacramento,SACRAMENTO(west serv.dr.),FS,N66,WB,CHICAGO,66,POINT (-87.702641427 41.89566658799998),155.0,17,8366,23,Census Tract 8366,23,17031836600,,836600,031
