ID,Tract,latitude,longitude
189,160700.0,41.95038246323992,-87.69806059389407
80,160800.0,41.94657017138263,-87.71694291415719
81,831100.0,41.94114509384855,-87.71404475596734
82,140602.0,41.96473485307797,-87.7206658378966
83,160900.0,41.95227405042368,-87.72499047682464
84,161200.0,41.94447001205282,-87.73957835720637
85,160200.0,41.95620683180533,-87.7417541811106
86,160100.0,41.962670789973345,-87.7419868285607
195,120300.0,41.987504140913586,-87.73822763603891
90,140400.0,41.973477840663406,-87.74269609250155
91,100100.0,41.98847843188696,-87.78533928809043
93,110200.0,41.979939283603755,-87.77316488097671
94,110502.0,41.968391506066155,-87.76253504374591
95,110502.0,41.97161965058092,-87.7584336581507
1206,71300.0,41.92371492813959,-87.63944058634297
1205,720700.0,41.70399710173001,-87.67075319182862
1204,251400.0,41.887924841931635,-87.77351268411951
1203,691200.0,41.75390444786484,-87.63470268865859
1201,500300.0,41.69164614783125,-87.60846889871573
1200,81201.0,41.897274562719815,-87.62678473541217
1209,836400.0,41.817339507615486,-87.59934001624379
1207,243300.0,41.89252944150138,-87.663781853881
