,NAME,Total Pop (#),Total HH (#),Home: Owner,Home: Renter,Race: White,Race: Black/AA,Race: AI/Alaskan,Race: Asian,Race: Hawaiian/PI,Race: Other,Ethnicty: Hisp.,Ethnicity: Non-Hisp.,Edu: < 9th grade,"Edu: HS, no diploma",Edu: HS Diploma,Edu: Associate's Degree,Edu: Bachelor's Degree,Edu: Grad/Prof Degree,Median HH Income ($),Age: < 18,Age: 18+,Age: 65+,state,county,tract
109,"Census Tract 8174, Cook County, Illinois",4065.0,1083.0,66.2,33.8,38.2,29.1,1.2,1.3,0.0,32.2,58.7,41.3,16.4,10.3,33.8,1.9,11.4,5.1,63162.0,26.9,73.1,9.1,17,031,817400
110,"Census Tract 8199, Cook County, Illinois",3382.0,1129.0,96.8,3.2,99.7,0.0,0.0,0.6,0.0,0.0,2.2,97.8,0.0,0.4,8.7,3.2,40.1,37.6,166544.0,33.1,66.9,16.6,17,031,819900
111,"Census Tract 8205.01, Cook County, Illinois",6158.0,2117.0,81.6,18.4,88.9,3.6,0.0,3.6,0.6,3.9,18.7,81.3,7.4,9.0,37.6,6.5,15.4,5.6,63862.0,21.7,78.3,12.5,17,031,820501
112,"Census Tract 8224, Cook County, Illinois",6105.0,2026.0,66.5,33.5,86.4,4.8,0.9,1.2,0.0,7.1,15.4,84.6,5.0,7.7,36.1,11.3,13.2,7.4,42900.0,30.2,69.8,12.5,17,031,822400
113,"Census Tract 8228.02, Cook County, Illinois",3402.0,1282.0,90.6,9.4,93.1,4.6,0.3,1.0,0.0,2.0,19.9,80.1,5.8,2.3,24.5,7.4,23.9,15.0,68256.0,21.2,78.8,19.8,17,031,822802
114,"Census Tract 8233.03, Cook County, Illinois",4380.0,1615.0,74.0,26.0,70.9,17.9,0.0,1.3,0.0,15.1,25.2,74.8,8.1,8.4,32.0,5.5,12.1,4.8,53801.0,21.7,78.3,14.0,17,031,823303
115,"Census Tract 8236.04, Cook County, Illinois",3673.0,1393.0,93.9,6.1,94.6,1.6,0.7,2.9,0.0,2.8,5.1,94.9,3.6,3.4,24.6,7.6,25.7,17.4,84821.0,18.5,81.5,23.0,17,031,823604
116,"Census Tract 2003, Cook County, Illinois",2130.0,570.0,40.7,59.3,43.5,0.7,0.0,2.6,0.2,56.0,87.4,12.6,28.8,14.4,24.0,7.0,5.0,3.3,40385.0,26.3,73.7,9.0,17,031,200300
117,"Census Tract 1101, Cook County, Illinois",5229.0,2090.0,56.1,43.9,85.2,1.4,0.0,6.8,0.0,7.6,23.8,76.2,6.1,6.5,17.6,5.4,25.9,13.1,74440.0,23.0,77.0,16.7,17,031,110100
118,"Census Tract 1102, Cook County, Illinois",3235.0,1238.0,50.2,49.8,77.9,6.5,1.4,15.0,0.0,5.5,18.5,81.5,8.3,1.6,30.7,11.4,19.5,14.6,80240.0,18.0,82.0,19.7,17,031,110200
119,"Census Tract 1302, Cook County, Illinois",1565.0,662.0,73.3,26.7,73.6,2.2,0.0,19.7,0.0,7.9,16.0,84.0,2.2,4.5,12.1,4.5,38.3,20.3,77800.0,20.4,79.6,17.7,17,031,130200
120,"Census Tract 8030.05, Cook County, Illinois",2704.0,1089.0,69.6,30.4,91.8,1.5,0.0,7.8,0.0,0.0,2.1,97.9,0.0,0.4,10.2,9.6,33.4,19.7,75156.0,21.0,79.0,19.2,17,031,803005
121,"Census Tract 8033, Cook County, Illinois",5857.0,2807.0,53.0,47.0,88.7,1.0,0.0,9.6,0.0,1.5,7.7,92.3,2.7,4.5,12.8,5.9,34.4,22.8,91620.0,15.9,84.1,16.6,17,031,803300
122,"Census Tract 8036.05, Cook County, Illinois",7286.0,2599.0,78.3,21.7,76.0,3.0,0.2,12.6,0.0,12.8,17.4,82.6,6.4,1.3,15.4,7.0,34.7,21.3,96917.0,23.5,76.5,14.0,17,031,803605
123,"Census Tract 2718, Cook County, Illinois",783.0,213.0,12.2,87.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9.1,69.9,1.7,6.5,3.4,16477.0,38.3,61.7,7.0,17,031,271800
124,"Census Tract 2808, Cook County, Illinois",1008.0,361.0,23.0,77.0,7.3,91.2,0.0,0.0,0.0,1.5,3.3,96.7,6.8,16.3,21.8,5.9,13.9,5.1,21250.0,22.2,77.8,16.9,17,031,280800
125,"Census Tract 2809, Cook County, Illinois",1014.0,359.0,18.7,81.3,10.2,87.5,0.0,0.5,0.0,2.4,1.9,98.1,7.6,14.9,18.9,5.2,12.8,10.1,19485.0,36.0,64.0,6.9,17,031,280900
126,"Census Tract 2819, Cook County, Illinois",5719.0,3312.0,24.3,75.7,50.0,4.9,0.6,45.6,0.2,1.9,8.3,91.7,0.9,0.0,4.9,1.1,43.7,47.8,88708.0,6.7,93.3,2.1,17,031,281900
127,"Census Tract 2912, Cook County, Illinois",2664.0,819.0,16.5,83.5,1.9,96.4,0.0,0.0,0.0,1.8,1.8,98.2,3.6,14.5,34.4,3.5,12.9,3.0,24650.0,34.5,65.5,6.6,17,031,291200
128,"Census Tract 8039.02, Cook County, Illinois",3507.0,1307.0,84.0,16.0,88.4,1.0,3.3,0.9,0.2,9.1,13.1,86.9,1.5,5.2,35.4,7.7,15.8,10.0,86036.0,21.8,78.2,13.0,17,031,803902
129,"Census Tract 8041.04, Cook County, Illinois",4899.0,1781.0,85.2,14.8,70.6,3.8,0.1,27.9,0.5,0.5,6.8,93.2,1.0,0.6,12.7,7.5,37.8,22.4,112882.0,26.0,74.0,12.5,17,031,804104
130,"Census Tract 8041.05, Cook County, Illinois",4088.0,1349.0,98.9,1.1,85.4,1.6,0.0,15.4,0.5,0.2,2.5,97.5,0.7,1.7,11.7,8.6,36.6,26.5,128594.0,24.2,75.8,12.1,17,031,804105
131,"Census Tract 8042.02, Cook County, Illinois",7440.0,2609.0,81.6,18.4,77.9,1.0,0.4,18.0,0.0,3.8,8.7,91.3,2.7,5.4,8.8,3.5,33.9,27.0,113156.0,26.0,74.0,15.9,17,031,804202
132,"Census Tract 8048.05, Cook County, Illinois",6456.0,2496.0,93.1,6.9,81.3,3.2,0.3,16.1,0.2,1.8,14.2,85.8,1.9,4.2,25.5,9.7,25.1,9.6,83167.0,23.3,76.7,16.1,17,031,804805
133,"Census Tract 8300.04, Cook County, Illinois",7641.0,2303.0,83.8,16.2,7.7,89.1,0.2,1.6,0.0,2.8,3.7,96.3,1.8,2.7,17.1,9.9,22.1,15.9,97616.0,20.5,79.5,12.0,17,031,830004
134,"Census Tract 8300.05, Cook County, Illinois",4127.0,1725.0,81.9,18.1,24.1,74.6,0.0,2.2,0.0,0.2,0.8,99.2,0.8,2.2,15.3,11.5,24.6,23.9,98588.0,19.1,80.9,31.4,17,031,830005
135,"Census Tract 8206.06, Cook County, Illinois",3719.0,1452.0,77.9,22.1,91.5,4.8,1.7,0.8,0.0,4.2,16.2,83.8,2.4,2.6,33.9,8.6,24.2,7.9,69902.0,20.3,79.7,18.9,17,031,820606
136,"Census Tract 8238.05, Cook County, Illinois",2823.0,1431.0,95.9,4.1,96.5,1.6,0.7,2.3,0.0,0.7,7.9,92.1,3.0,2.3,31.9,11.4,18.7,11.3,49769.0,14.4,85.6,22.1,17,031,823805
137,"Census Tract 8238.06, Cook County, Illinois",3777.0,1596.0,61.7,38.3,90.5,1.6,0.6,2.2,0.5,5.6,8.9,91.1,2.7,6.9,42.6,8.2,12.8,5.5,52434.0,17.7,82.3,17.4,17,031,823806
138,"Census Tract 8240.03, Cook County, Illinois",6383.0,2132.0,83.5,16.5,96.9,0.1,1.9,3.2,0.0,0.2,10.3,89.7,1.5,3.2,26.3,10.8,26.9,12.7,90711.0,22.2,77.8,15.4,17,031,824003
139,"Census Tract 8240.04, Cook County, Illinois",5657.0,2080.0,64.6,35.4,92.6,4.7,0.0,2.7,0.0,0.0,4.0,96.0,1.5,5.1,35.4,6.0,19.8,7.4,69732.0,18.2,81.8,28.0,17,031,824004
140,"Census Tract 8240.05, Cook County, Illinois",5578.0,1987.0,87.2,12.8,94.8,1.3,0.5,4.1,0.0,1.2,4.2,95.8,1.5,2.9,25.9,7.9,29.1,15.9,100028.0,23.7,76.3,14.4,17,031,824005
141,"Census Tract 8240.06, Cook County, Illinois",4254.0,1455.0,87.9,12.1,96.3,1.1,0.2,2.7,0.0,1.4,6.1,93.9,2.7,0.5,24.5,9.7,26.7,16.3,105764.0,24.0,76.0,17.9,17,031,824006
142,"Census Tract 8241.13, Cook County, Illinois",7237.0,2351.0,99.4,0.6,91.8,1.1,0.0,6.2,0.3,1.6,11.4,88.6,4.0,4.9,20.7,7.7,29.4,16.2,99338.0,24.5,75.5,16.7,17,031,824113
143,"Census Tract 8241.14, Cook County, Illinois",5173.0,1863.0,92.7,7.3,91.1,3.2,0.0,6.5,0.0,0.0,3.9,96.1,0.2,1.9,21.2,7.4,26.7,23.6,103423.0,22.3,77.7,18.5,17,031,824114
144,"Census Tract 8241.15, Cook County, Illinois",3743.0,1432.0,81.8,18.2,88.0,4.7,1.8,3.7,0.3,3.4,12.1,87.9,6.0,2.6,29.0,11.4,15.4,16.0,73591.0,19.7,80.3,23.2,17,031,824115
145,"Census Tract 8241.16, Cook County, Illinois",5299.0,2108.0,57.4,42.6,83.8,5.5,0.0,6.4,0.0,5.3,16.7,83.3,8.2,6.4,23.4,9.5,20.0,14.5,57554.0,22.8,77.2,14.9,17,031,824116
146,"Census Tract 8241.17, Cook County, Illinois",9699.0,3314.0,97.2,2.8,84.6,2.9,0.0,12.9,0.0,1.6,5.7,94.3,2.2,2.9,22.8,12.3,25.4,17.8,103010.0,21.6,78.4,15.0,17,031,824117
147,"Census Tract 8241.19, Cook County, Illinois",5697.0,2075.0,96.0,4.0,90.4,0.0,0.6,8.5,0.4,1.1,5.4,94.6,0.9,5.5,19.3,11.8,27.9,21.2,93597.0,19.6,80.4,19.7,17,031,824119
148,"Census Tract 8241.20, Cook County, Illinois",9029.0,3397.0,97.2,2.8,92.3,3.0,0.0,6.2,0.0,1.2,5.5,94.5,1.8,2.6,24.2,5.5,31.3,19.6,98431.0,19.6,80.4,25.0,17,031,824120
149,"Census Tract 8241.21, Cook County, Illinois",3197.0,1213.0,92.7,7.3,91.7,3.6,0.2,4.5,0.0,1.3,4.8,95.2,2.1,1.1,27.0,7.6,29.6,8.0,80230.0,18.7,81.3,14.4,17,031,824121
150,"Census Tract 8241.22, Cook County, Illinois",6374.0,2293.0,93.3,6.7,88.0,2.7,0.0,2.5,0.3,6.9,11.8,88.2,2.2,1.3,27.4,8.5,31.5,11.9,91502.0,17.9,82.1,15.7,17,031,824122
151,"Census Tract 8241.23, Cook County, Illinois",7929.0,2765.0,79.9,20.1,88.7,2.9,0.5,4.6,0.0,5.2,14.4,85.6,2.0,5.0,31.6,10.4,18.3,6.8,71402.0,22.0,78.0,11.3,17,031,824123
152,"Census Tract 8253.03, Cook County, Illinois",3976.0,1535.0,62.3,37.7,89.2,5.0,0.0,2.5,0.0,4.5,12.3,87.7,1.6,7.6,28.5,6.1,17.5,10.9,63617.0,27.0,73.0,13.2,17,031,825303
153,"Census Tract 8253.04, Cook County, Illinois",4157.0,1611.0,79.5,20.5,89.5,0.6,0.0,2.3,0.2,8.9,18.4,81.6,1.9,6.0,29.0,9.0,22.6,6.3,75154.0,21.9,78.1,17.7,17,031,825304
154,"Census Tract 8300.07, Cook County, Illinois",5108.0,1736.0,49.9,50.1,16.7,80.8,0.7,1.1,0.0,1.8,3.8,96.2,2.5,5.3,29.3,6.7,15.0,8.1,44339.0,24.1,75.9,11.8,17,031,830007
155,"Census Tract 8300.08, Cook County, Illinois",4452.0,1484.0,89.8,10.2,9.7,89.2,0.5,1.4,0.0,0.5,1.4,98.6,1.6,3.9,25.1,10.6,23.0,9.0,83095.0,23.9,76.1,9.1,17,031,830008
156,"Census Tract 8305, Cook County, Illinois",4785.0,1072.0,63.0,37.0,74.5,0.9,0.3,0.0,0.0,25.0,98.7,1.3,37.5,14.6,25.0,6.3,4.4,0.0,39602.0,38.2,61.8,6.5,17,031,830500
157,"Census Tract 8306, Cook County, Illinois",4670.0,1868.0,25.1,74.9,75.5,15.1,1.0,5.2,0.6,7.1,41.5,58.5,11.8,4.5,22.9,3.4,29.7,15.5,49138.0,19.6,80.4,4.0,17,031,830600
158,"Census Tract 8307, Cook County, Illinois",3627.0,1735.0,33.3,66.7,56.0,39.2,1.0,4.1,0.6,0.8,11.7,88.3,3.4,9.4,15.0,5.0,29.6,16.3,44661.0,13.3,86.7,8.6,17,031,830700
159,"Census Tract 8308, Cook County, Illinois",2623.0,1421.0,19.1,80.9,88.3,5.1,2.0,4.8,0.0,2.2,14.6,85.4,0.5,1.0,8.4,3.0,43.9,27.0,71607.0,11.6,88.4,3.2,17,031,830800
160,"Census Tract 8309, Cook County, Illinois",2794.0,1237.0,54.0,46.0,88.0,2.8,1.6,7.9,0.0,6.3,33.6,66.4,7.1,1.7,10.8,3.4,43.0,22.6,96553.0,17.2,82.8,9.3,17,031,830900
161,"Census Tract 8310, Cook County, Illinois",2209.0,1068.0,62.2,37.8,90.4,3.8,0.0,7.9,0.0,0.0,8.1,91.9,0.8,0.0,4.8,2.5,46.3,39.1,152794.0,16.4,83.6,3.9,17,031,831000
162,"Census Tract 8311, Cook County, Illinois",7875.0,2724.0,41.5,58.5,83.5,0.2,1.0,8.2,0.0,10.1,58.5,41.5,18.2,8.2,18.6,5.3,16.3,14.0,56328.0,19.8,80.2,13.3,17,031,831100
163,"Census Tract 8312, Cook County, Illinois",5051.0,1405.0,38.1,61.9,41.9,7.0,0.8,0.6,0.0,51.4,87.1,12.9,26.2,14.9,23.5,6.2,11.6,5.2,36190.0,29.5,70.5,9.9,17,031,831200
164,"Census Tract 8313, Cook County, Illinois",1043.0,351.0,46.4,53.6,15.1,47.2,1.2,2.4,0.0,37.2,48.6,51.4,12.9,19.6,32.1,9.5,9.0,2.6,35375.0,19.2,80.8,13.9,17,031,831300
165,"Census Tract 8314, Cook County, Illinois",3000.0,967.0,41.2,58.8,19.3,64.1,0.8,0.3,0.2,17.3,23.9,76.1,6.7,16.8,37.1,6.8,8.9,5.7,33381.0,21.3,78.7,14.3,17,031,831400
166,"Census Tract 8315, Cook County, Illinois",3540.0,1195.0,64.1,35.9,73.0,4.6,0.0,5.3,0.0,17.9,64.8,35.2,11.2,8.9,28.2,6.7,13.2,7.9,57847.0,23.6,76.4,6.3,17,031,831500
167,"Census Tract 8316, Cook County, Illinois",7574.0,2418.0,48.2,51.8,61.1,10.9,3.6,2.4,0.0,29.6,67.6,32.4,15.8,11.7,30.8,8.8,9.2,3.8,42077.0,23.6,76.4,17.3,17,031,831600
168,"Census Tract 8317, Cook County, Illinois",2365.0,784.0,51.5,48.5,64.4,3.6,0.2,10.6,0.0,25.4,61.2,38.8,11.4,6.3,22.2,8.2,21.3,12.3,57727.0,26.0,74.0,8.5,17,031,831700
169,"Census Tract 8318, Cook County, Illinois",6418.0,2151.0,45.2,54.8,62.6,5.8,0.1,27.9,0.5,9.1,24.2,75.8,7.5,2.8,16.6,7.9,29.8,20.0,60625.0,20.7,79.3,14.6,17,031,831800
170,"Census Tract 8319, Cook County, Illinois",2818.0,1259.0,41.8,58.2,91.8,2.7,0.9,5.7,1.2,1.8,7.1,92.9,2.0,0.5,4.0,3.0,52.2,32.6,101612.0,16.9,83.1,3.8,17,031,831900
171,"Census Tract 8320, Cook County, Illinois",1799.0,822.0,40.8,59.2,90.7,1.9,0.0,6.6,0.0,1.3,6.5,93.5,0.2,1.9,4.3,4.0,56.5,24.2,105625.0,7.5,92.5,1.6,17,031,832000
172,"Census Tract 8321, Cook County, Illinois",3234.0,1729.0,27.3,72.7,74.8,18.5,1.1,6.0,0.0,0.5,8.6,91.4,2.2,0.0,12.8,2.7,45.7,23.1,69476.0,8.8,91.2,3.4,17,031,832100
173,"Census Tract 8322, Cook County, Illinois",3397.0,1481.0,33.1,66.9,89.0,5.8,0.3,7.1,0.6,5.3,18.9,81.1,3.0,0.9,10.6,5.3,34.2,39.9,91723.0,21.5,78.5,2.0,17,031,832200
174,"Census Tract 8323, Cook County, Illinois",2111.0,890.0,42.2,57.8,86.3,2.7,1.4,12.0,0.0,2.7,25.2,74.8,2.2,1.3,10.8,3.7,41.2,31.4,105556.0,17.5,82.5,3.7,17,031,832300
175,"Census Tract 8324, Cook County, Illinois",2926.0,1193.0,53.9,46.1,82.0,6.8,0.0,10.0,0.0,5.2,31.9,68.1,4.7,3.7,15.0,3.9,44.3,19.6,95547.0,16.2,83.8,6.0,17,031,832400
176,"Census Tract 8325, Cook County, Illinois",3732.0,1411.0,48.0,52.0,90.9,7.0,1.3,2.6,0.0,0.2,8.1,91.9,5.6,1.6,10.0,4.1,43.3,28.3,116935.0,19.4,80.6,11.0,17,031,832500
177,"Census Tract 8326, Cook County, Illinois",3728.0,1688.0,51.4,48.6,93.0,1.0,0.5,9.0,0.6,0.8,4.1,95.9,0.8,0.6,2.0,1.2,51.9,39.3,148017.0,14.8,85.2,6.9,17,031,832600
178,"Census Tract 8329, Cook County, Illinois",2381.0,913.0,35.3,64.7,79.9,3.2,0.0,15.6,0.0,3.9,8.5,91.5,1.3,0.1,4.6,0.8,40.7,45.6,53911.0,9.3,90.7,6.6,17,031,832900
179,"Census Tract 8330, Cook County, Illinois",3567.0,2094.0,38.8,61.2,79.0,13.8,0.6,8.9,0.5,1.4,8.0,92.0,2.1,1.6,5.2,2.8,49.3,33.2,133571.0,8.2,91.8,4.8,17,031,833000
180,"Census Tract 633.02, Cook County, Illinois",4140.0,2811.0,31.1,68.9,87.3,2.6,0.2,11.7,0.0,0.0,7.5,92.5,0.0,0.0,4.6,2.2,47.6,39.0,74805.0,4.7,95.3,11.6,17,031,063302
181,"Census Tract 633.03, Cook County, Illinois",1295.0,953.0,40.6,59.4,91.0,2.2,0.0,7.9,0.0,0.0,4.9,95.1,0.7,1.9,9.4,4.5,39.0,31.5,78580.0,2.0,98.0,51.0,17,031,063303
182,"Census Tract 701.01, Cook County, Illinois",3618.0,2532.0,39.7,60.3,91.1,3.8,0.9,7.3,0.0,0.3,4.4,95.6,0.6,0.0,4.7,1.1,49.2,35.5,69222.0,7.8,92.2,20.0,17,031,070101
183,"Census Tract 701.02, Cook County, Illinois",2879.0,1888.0,25.1,74.9,89.2,4.5,0.3,6.4,0.5,1.1,10.3,89.7,1.1,1.7,5.0,4.6,40.9,36.8,67000.0,5.6,94.4,8.3,17,031,070102
184,"Census Tract 701.03, Cook County, Illinois",1587.0,1180.0,12.5,87.5,84.6,6.9,0.0,7.9,0.0,1.1,6.3,93.7,0.0,1.6,1.1,3.8,47.1,36.3,57963.0,5.3,94.7,7.8,17,031,070103
185,"Census Tract 802.01, Cook County, Illinois",3230.0,2293.0,52.2,47.8,82.2,8.7,2.2,6.5,0.0,1.0,1.9,98.1,0.0,0.5,6.8,3.7,40.2,33.8,79869.0,1.5,98.5,25.0,17,031,080201
186,"Census Tract 802.02, Cook County, Illinois",3506.0,2228.0,56.3,43.7,94.2,3.0,0.0,1.9,0.0,0.9,5.2,94.8,0.6,0.7,2.6,2.1,42.9,45.8,81794.0,10.5,89.5,16.0,17,031,080202
187,"Census Tract 812.01, Cook County, Illinois",4656.0,2914.0,47.8,52.2,84.4,2.7,0.2,11.8,0.0,2.3,7.4,92.6,0.0,0.5,3.4,3.2,40.3,41.0,88088.0,4.8,95.2,24.8,17,031,081201
188,"Census Tract 812.02, Cook County, Illinois",3021.0,1773.0,74.0,26.0,87.3,2.2,0.0,8.7,0.0,2.8,4.2,95.8,0.0,1.3,5.3,4.9,35.1,40.3,113798.0,7.9,92.1,35.2,17,031,081202
189,"Census Tract 814.01, Cook County, Illinois",2386.0,1526.0,52.0,48.0,84.6,3.6,2.4,14.5,0.0,2.1,4.2,95.8,1.8,1.7,6.2,2.3,27.7,44.6,62321.0,5.2,94.8,29.0,17,031,081401
190,"Census Tract 814.02, Cook County, Illinois",5048.0,2999.0,43.9,56.1,74.7,6.9,0.0,20.3,0.0,1.1,3.1,96.9,0.0,0.4,2.1,5.5,36.2,47.8,109801.0,9.3,90.7,16.1,17,031,081402
191,"Census Tract 814.03, Cook County, Illinois",7635.0,5231.0,31.3,68.7,75.1,4.6,0.7,20.9,0.0,0.0,3.8,96.2,0.0,0.0,5.6,2.8,40.3,46.6,102856.0,5.8,94.2,9.4,17,031,081403
192,"Census Tract 1105.01, Cook County, Illinois",5325.0,1742.0,75.2,24.8,81.1,0.8,1.4,12.6,0.2,8.0,26.6,73.4,3.9,6.9,23.1,6.8,26.5,13.2,80098.0,21.3,78.7,12.8,17,031,110501
193,"Census Tract 1105.02, Cook County, Illinois",3410.0,1477.0,40.6,59.4,78.6,4.6,2.0,7.3,0.3,12.0,23.5,76.5,3.1,4.4,27.3,8.3,25.9,11.0,55194.0,19.8,80.2,14.4,17,031,110502
194,"Census Tract 8331, Cook County, Illinois",7441.0,3820.0,62.9,37.1,71.4,12.8,0.6,17.8,0.0,0.2,8.9,91.1,2.1,6.3,6.5,1.6,39.2,35.9,116071.0,16.4,83.6,7.5,17,031,833100
195,"Census Tract 8333, Cook County, Illinois",2646.0,872.0,36.6,63.4,52.9,6.7,0.5,39.6,0.4,3.3,9.0,91.0,1.8,2.4,13.0,2.0,28.5,44.7,45833.0,6.8,93.2,9.6,17,031,833300
196,"Census Tract 8339, Cook County, Illinois",2441.0,761.0,31.5,68.5,37.6,59.3,0.2,0.0,0.0,3.9,41.8,58.2,20.1,12.6,36.3,5.8,4.3,2.0,32159.0,28.3,71.7,9.1,17,031,833900
197,"Census Tract 8340, Cook County, Illinois",2956.0,1075.0,16.6,83.4,2.6,96.3,0.4,1.1,0.0,0.4,2.2,97.8,6.1,10.2,28.4,14.8,9.2,4.0,34864.0,21.2,78.8,13.6,17,031,834000
198,"Census Tract 8342, Cook County, Illinois",4310.0,1772.0,33.9,66.1,1.9,98.4,0.0,0.0,0.4,0.0,0.9,99.1,1.5,5.7,15.8,14.4,12.9,12.0,33835.0,24.4,75.6,13.3,17,031,834200
199,"Census Tract 8343, Cook County, Illinois",6384.0,2537.0,65.0,35.0,1.8,97.5,0.5,0.8,0.0,0.3,1.0,99.0,4.3,8.8,27.0,7.4,16.7,9.1,34140.0,21.1,78.9,18.0,17,031,834300
200,"Census Tract 8344, Cook County, Illinois",4487.0,1686.0,36.6,63.4,4.6,96.0,0.0,0.5,0.0,0.6,0.8,99.2,2.5,8.8,15.7,12.0,13.8,15.0,38233.0,28.4,71.6,9.4,17,031,834400
201,"Census Tract 8345, Cook County, Illinois",1273.0,469.0,15.4,84.6,0.0,100.0,2.2,0.0,0.0,0.0,0.0,100.0,6.3,4.7,29.4,8.6,12.5,10.8,31483.0,32.6,67.4,5.3,17,031,834500
202,"Census Tract 8346, Cook County, Illinois",2535.0,958.0,21.8,78.2,7.0,91.9,0.0,0.4,0.0,0.7,5.6,94.4,6.2,12.7,49.2,4.3,2.7,1.0,21196.0,24.4,75.6,13.2,17,031,834600
203,"Census Tract 8347, Cook County, Illinois",1748.0,564.0,19.0,81.0,11.2,88.9,1.4,7.7,0.0,0.9,8.8,91.2,11.5,25.3,34.2,4.3,4.1,3.4,21802.0,31.5,68.5,14.5,17,031,834700
204,"Census Tract 8348, Cook County, Illinois",1566.0,655.0,24.9,75.1,4.0,96.0,0.0,0.4,0.0,0.0,4.0,96.0,3.7,19.7,40.2,5.0,7.9,1.3,20559.0,21.1,78.9,19.5,17,031,834800
205,"Census Tract 8349, Cook County, Illinois",1859.0,753.0,31.1,68.9,2.0,98.2,1.7,0.0,0.4,0.0,0.4,99.6,7.3,14.9,38.3,1.9,8.2,2.2,18401.0,24.3,75.7,20.8,17,031,834900
206,"Census Tract 8350, Cook County, Illinois",5579.0,1879.0,34.3,65.7,15.3,59.3,0.0,0.0,0.3,26.4,40.4,59.6,10.7,13.7,44.5,6.6,4.5,1.8,26926.0,27.6,72.4,11.5,17,031,835000
207,"Census Tract 8351, Cook County, Illinois",5809.0,1348.0,63.4,36.6,31.4,13.8,0.6,0.6,0.0,57.1,84.2,15.8,24.9,11.7,35.9,3.8,3.4,3.0,35962.0,29.6,70.4,7.3,17,031,835100
208,"Census Tract 8352, Cook County, Illinois",1833.0,626.0,57.3,42.7,64.5,0.9,0.2,2.0,0.0,35.8,65.0,35.0,20.1,9.2,36.3,5.0,9.8,3.8,45417.0,21.7,78.3,10.9,17,031,835200
209,"Census Tract 8355, Cook County, Illinois",1444.0,702.0,28.8,71.2,7.4,92.1,0.0,0.0,0.0,0.5,5.5,94.5,8.8,22.9,25.4,10.1,6.5,4.9,20517.0,12.5,87.5,27.4,17,031,835500
210,"Census Tract 8356, Cook County, Illinois",910.0,343.0,42.0,58.0,7.7,92.3,0.0,0.0,0.0,0.0,7.7,92.3,5.5,12.6,54.6,2.5,9.0,5.5,26458.0,18.7,81.3,25.7,17,031,835600
211,"Census Tract 8357, Cook County, Illinois",592.0,202.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,41.6,9.5,14.8,0.0,-666666666.0,45.1,54.9,0.0,17,031,835700
212,"Census Tract 8358, Cook County, Illinois",1707.0,629.0,39.3,60.7,6.7,95.4,2.1,0.0,0.0,0.0,1.9,98.1,1.3,17.6,15.7,3.3,20.4,24.5,60598.0,35.1,64.9,5.9,17,031,835800
213,"Census Tract 8359, Cook County, Illinois",3170.0,1469.0,16.9,83.1,3.1,91.7,0.0,0.6,2.8,4.9,0.7,99.3,3.8,15.6,26.2,5.6,9.1,8.6,18856.0,22.4,77.6,15.5,17,031,835900
214,"Census Tract 8360, Cook County, Illinois",2685.0,942.0,53.8,46.2,2.9,96.5,0.7,0.7,0.0,1.2,1.0,99.0,0.4,9.2,16.4,10.3,16.0,17.2,60368.0,28.9,71.1,7.3,17,031,836000
215,"Census Tract 8361, Cook County, Illinois",2163.0,743.0,13.6,86.4,6.5,94.0,0.0,0.2,0.0,0.7,5.5,94.5,2.5,12.2,31.6,3.7,11.8,5.1,25462.0,32.5,67.5,7.7,17,031,836100
216,"Census Tract 8362, Cook County, Illinois",1585.0,122.0,45.9,54.1,64.0,7.1,0.0,30.2,0.0,1.1,6.6,93.4,0.0,0.0,0.5,2.1,17.9,73.8,50769.0,5.8,94.2,1.5,17,031,836200
217,"Census Tract 3404, Cook County, Illinois",2150.0,641.0,41.3,58.7,8.3,1.7,0.0,85.8,0.0,6.7,4.7,95.3,18.7,8.3,38.6,1.4,17.2,10.5,34712.0,17.5,82.5,14.3,17,031,340400
218,"Census Tract 3602, Cook County, Illinois",1583.0,663.0,5.0,95.0,3.5,92.4,0.0,4.2,0.0,0.0,2.7,97.3,9.4,14.6,27.1,2.1,9.5,1.4,23594.0,37.7,62.3,8.7,17,031,360200
219,"Census Tract 1908, Cook County, Illinois",7222.0,2019.0,42.5,57.5,39.6,2.5,0.4,0.0,0.0,59.3,84.8,15.2,25.7,12.4,29.7,4.5,7.8,5.0,42279.0,26.7,73.3,9.2,17,031,190800
220,"Census Tract 1912, Cook County, Illinois",3832.0,988.0,38.8,61.2,36.7,2.3,0.7,0.4,0.3,61.0,95.0,5.0,36.7,21.2,21.1,3.1,3.9,1.3,44167.0,32.2,67.8,3.5,17,031,191200
221,"Census Tract 2101, Cook County, Illinois",3517.0,1362.0,40.1,59.9,81.3,5.1,0.3,8.0,0.9,5.7,37.6,62.4,7.3,9.1,16.1,4.3,36.0,14.6,56705.0,19.1,80.9,8.4,17,031,210100
222,"Census Tract 2204, Cook County, Illinois",2569.0,1088.0,39.3,60.7,88.9,1.1,0.0,9.6,0.0,2.1,27.6,72.4,3.2,5.9,15.8,2.5,36.7,22.6,88043.0,12.8,87.2,9.9,17,031,220400
